gene_id,Toxin_Nontoxin,Toxin_Class,Icenc-SB0587.genes.results
Icenc-SB0587_DipeptidylPeptidase3_Icenc-SB0587,Nontoxin,Nontoxin,88.03
Icenc-SB0587_Dipeptidase_Icenc-SB0587,Nontoxin,Nontoxin,196.3
Icenc-SB0587_Dioxygenase_Icenc-SB0587,Nontoxin,Nontoxin,5.8
Icenc-SB0587_Dimethylaminohydrolase1_Icenc-SB0587,Nontoxin,Nontoxin,9.49
Icenc-SB0587_dimethyladenosineTransferase1_Icenc-SB0587,Nontoxin,Nontoxin,18.81
Icenc-SB0587_DihydroxyacetonePAcyltrans_Icenc-SB0587,Nontoxin,Nontoxin,33.54
Icenc-SB0587_DihydRed_Icenc-SB0587,Nontoxin,Nontoxin,15.81
Icenc-SB0587_DiflavinOxRed1_Icenc-SB0587,Nontoxin,Nontoxin,24.66
Icenc-SB0587_DiacylglycerolLipase-a_Icenc-SB0587,Nontoxin,Nontoxin,31.79
Icenc-SB0587_Diablo_Icenc-SB0587,Nontoxin,Nontoxin,36.93
Icenc-SB0587_DevRegGTP1_Icenc-SB0587,Nontoxin,Nontoxin,54
Icenc-SB0587_DET1_Icenc-SB0587,Nontoxin,Nontoxin,134.25
Icenc-SB0587_DES1_Icenc-SB0587,Nontoxin,Nontoxin,137.7
Icenc-SB0587_Derlin2_Icenc-SB0587,Nontoxin,Nontoxin,96.45
Icenc-SB0587_Derlin1_Icenc-SB0587,Nontoxin,Nontoxin,166.73
Icenc-SB0587_DeoxyribosePhosAldolase_Icenc-SB0587,Nontoxin,Nontoxin,41.88
Icenc-SB0587_DensityReg_Icenc-SB0587,Nontoxin,Nontoxin,179.11
Icenc-SB0587_DehydrodolichylDiPSyn_Icenc-SB0587,Nontoxin,Nontoxin,18.78
Icenc-SB0587_DehydrocholesterolRed_Icenc-SB0587,Nontoxin,Nontoxin,77.34
Icenc-SB0587_Decorin_Icenc-SB0587,Nontoxin,Nontoxin,14.61
Icenc-SB0587_Decapentaplegic1_Icenc-SB0587,Nontoxin,Nontoxin,5.31
Icenc-SB0587_DeathAssocKin3_Icenc-SB0587,Nontoxin,Nontoxin,8.63
Icenc-SB0587_DeathAss1_Icenc-SB0587,Nontoxin,Nontoxin,308.52
Icenc-SB0587_DeathAscKin2_Icenc-SB0587,Nontoxin,Nontoxin,78.41
Icenc-SB0587_DEAD41_Icenc-SB0587,Nontoxin,Nontoxin,28.9
Icenc-SB0587_Deacylase1_Icenc-SB0587,Nontoxin,Nontoxin,38.57
Icenc-SB0587_DDPOSPGT2_Icenc-SB0587,Nontoxin,Nontoxin,363.43
Icenc-SB0587_DDPOSPGT-STT3A_Icenc-SB0587,Nontoxin,Nontoxin,1010.94
Icenc-SB0587_DDPOSGT-STT3B_Icenc-SB0587,Nontoxin,Nontoxin,81.22
Icenc-SB0587_DDPOS48_Icenc-SB0587,Nontoxin,Nontoxin,620.08
Icenc-SB0587_DDPOS_Icenc-SB0587,Nontoxin,Nontoxin,486.02
Icenc-SB0587_DDB1-CUL4-13_Icenc-SB0587,Nontoxin,Nontoxin,40.28
Icenc-SB0587_DDB1-CUL4-11_Icenc-SB0587,Nontoxin,Nontoxin,37.9
Icenc-SB0587_DDB1-7_Icenc-SB0587,Nontoxin,Nontoxin,26.88
Icenc-SB0587_DDB1-6_Icenc-SB0587,Nontoxin,Nontoxin,67.68
Icenc-SB0587_DCN1-5_Icenc-SB0587,Nontoxin,Nontoxin,105.36
Icenc-SB0587_DCN1-4-1_Icenc-SB0587,Nontoxin,Nontoxin,20.98
Icenc-SB0587_DCN1-1_Icenc-SB0587,Nontoxin,Nontoxin,14.91
Icenc-SB0587_DAZ-2_Icenc-SB0587,Nontoxin,Nontoxin,286.72
Icenc-SB0587_DAD1_Icenc-SB0587,Nontoxin,Nontoxin,515.32
Icenc-SB0587_d3PGDH_Icenc-SB0587,Nontoxin,Nontoxin,672.24
Icenc-SB0587_CytP4502-20A1_Icenc-SB0587,Nontoxin,Nontoxin,80.97
Icenc-SB0587_Cytohesin1_Icenc-SB0587,Nontoxin,Nontoxin,26.63
Icenc-SB0587_Cytidylyltransferase_Icenc-SB0587,Nontoxin,Nontoxin,41.47
Icenc-SB0587_CytCRed-CBP3_Icenc-SB0587,Nontoxin,Nontoxin,39.74
Icenc-SB0587_CytCO7C_Icenc-SB0587,Nontoxin,Nontoxin,1518.94
Icenc-SB0587_CytCO7A_Icenc-SB0587,Nontoxin,Nontoxin,622.25
Icenc-SB0587_CytCCuChap_Icenc-SB0587,Nontoxin,Nontoxin,282.54
Icenc-SB0587_CytcCOIV_Icenc-SB0587,Nontoxin,Nontoxin,1053.99
Icenc-SB0587_CytC-c1-1_Icenc-SB0587,Nontoxin,Nontoxin,314.69
Icenc-SB0587_CytC_Icenc-SB0587,Nontoxin,Nontoxin,785.14
Icenc-SB0587_Cytb5_Icenc-SB0587,Nontoxin,Nontoxin,45.22
Icenc-SB0587_Cytb-c1-6_Icenc-SB0587,Nontoxin,Nontoxin,909.65
Icenc-SB0587_CytB-c1-2_Icenc-SB0587,Nontoxin,Nontoxin,470.77
Icenc-SB0587_Cyt-b561_Icenc-SB0587,Nontoxin,Nontoxin,49.65
Icenc-SB0587_CysteineProtease-ATG4B-a_Icenc-SB0587,Nontoxin,Nontoxin,15.63
Icenc-SB0587_CystatinB_Icenc-SB0587,Nontoxin,Nontoxin,2142.18
Icenc-SB0587_CystathioneLyase_Icenc-SB0587,Nontoxin,Nontoxin,27.59
Icenc-SB0587_CystathioneBSyn_Icenc-SB0587,Nontoxin,Nontoxin,23.98
Icenc-SB0587_CysString_Icenc-SB0587,Nontoxin,Nontoxin,29.36
Icenc-SB0587_CysProt-ATG4C_Icenc-SB0587,Nontoxin,Nontoxin,10.04
Icenc-SB0587_CysProt-ATG4A_Icenc-SB0587,Nontoxin,Nontoxin,133.21
Icenc-SB0587_cysHis1_Icenc-SB0587,Nontoxin,Nontoxin,9.2
Icenc-SB0587_CysGly1_Icenc-SB0587,Nontoxin,Nontoxin,147.84
Icenc-SB0587_CysGlutTrans_Icenc-SB0587,Nontoxin,Nontoxin,32.88
Icenc-SB0587_CylinKin1_Icenc-SB0587,Nontoxin,Nontoxin,12.13
Icenc-SB0587_CyclophilinLigand_Icenc-SB0587,Nontoxin,Nontoxin,4.12
Icenc-SB0587_CyclinKin-10_Icenc-SB0587,Nontoxin,Nontoxin,42.02
Icenc-SB0587_CyclinDepKin8_Icenc-SB0587,Nontoxin,Nontoxin,8.15
Icenc-SB0587_CyclinDepKin4_Icenc-SB0587,Nontoxin,Nontoxin,15.59
Icenc-SB0587_CyclinD1_Icenc-SB0587,Nontoxin,Nontoxin,13.86
Icenc-SB0587_CyclinC_Icenc-SB0587,Nontoxin,Nontoxin,22.06
Icenc-SB0587_Cyclin-I_Icenc-SB0587,Nontoxin,Nontoxin,13.8
Icenc-SB0587_Cyclin-H1_Icenc-SB0587,Nontoxin,Nontoxin,26.57
Icenc-SB0587_CycKinInh1_Icenc-SB0587,Nontoxin,Nontoxin,21.18
Icenc-SB0587_CycCO6B1_Icenc-SB0587,Nontoxin,Nontoxin,484.15
Icenc-SB0587_CXorf56_Icenc-SB0587,Nontoxin,Nontoxin,99.32
Icenc-SB0587_CWC15_Icenc-SB0587,Nontoxin,Nontoxin,131.17
Icenc-SB0587_Cullin3_Icenc-SB0587,Nontoxin,Nontoxin,102.75
Icenc-SB0587_Cullin2_Icenc-SB0587,Nontoxin,Nontoxin,50.77
Icenc-SB0587_Cullin1_Icenc-SB0587,Nontoxin,Nontoxin,50.79
Icenc-SB0587_CUGBP_Icenc-SB0587,Nontoxin,Nontoxin,6.99
Icenc-SB0587_CTPsyn1_Icenc-SB0587,Nontoxin,Nontoxin,13.4
Icenc-SB0587_CTermRNAPolPP_Icenc-SB0587,Nontoxin,Nontoxin,4.27
Icenc-SB0587_CTerminalBinding1_Icenc-SB0587,Nontoxin,Nontoxin,140.49
Icenc-SB0587_CTDP2_Icenc-SB0587,Nontoxin,Nontoxin,35.04
Icenc-SB0587_CSL4_Icenc-SB0587,Nontoxin,Nontoxin,31.6
Icenc-SB0587_Crystallin-z_Icenc-SB0587,Nontoxin,Nontoxin,82.54
Icenc-SB0587_Cryptochrome1_Icenc-SB0587,Nontoxin,Nontoxin,66.79
Icenc-SB0587_Cryptochrome-2_Icenc-SB0587,Nontoxin,Nontoxin,10.48
Icenc-SB0587_COX2_Icenc-SB0587,Nontoxin,Nontoxin,103.1
Icenc-SB0587_COX19_Icenc-SB0587,Nontoxin,Nontoxin,18.82
Icenc-SB0587_Cortactin_Icenc-SB0587,Nontoxin,Nontoxin,74.31
Icenc-SB0587_Coronin1B_Icenc-SB0587,Nontoxin,Nontoxin,132.79
Icenc-SB0587_Cornichon_Icenc-SB0587,Nontoxin,Nontoxin,104.59
Icenc-SB0587_Corn4_Icenc-SB0587,Nontoxin,Nontoxin,47.07
Icenc-SB0587_CoreBinding-beta_Icenc-SB0587,Nontoxin,Nontoxin,14.06
Icenc-SB0587_Copine3_Icenc-SB0587,Nontoxin,Nontoxin,66.77
Icenc-SB0587_Copine2_Icenc-SB0587,Nontoxin,Nontoxin,111.76
Icenc-SB0587_COP9Signalsome-5_Icenc-SB0587,Nontoxin,Nontoxin,60.05
Icenc-SB0587_COP9-8_Icenc-SB0587,Nontoxin,Nontoxin,100.27
Icenc-SB0587_COP9-7a_Icenc-SB0587,Nontoxin,Nontoxin,70.63
Icenc-SB0587_COP9-4_Icenc-SB0587,Nontoxin,Nontoxin,43.92
Icenc-SB0587_COP9-2_Icenc-SB0587,Nontoxin,Nontoxin,56.99
Icenc-SB0587_COP9-1_Icenc-SB0587,Nontoxin,Nontoxin,41.78
Icenc-SB0587_COP9_Icenc-SB0587,Nontoxin,Nontoxin,84.12
Icenc-SB0587_ConsPlaMem_Icenc-SB0587,Nontoxin,Nontoxin,32.17
Icenc-SB0587_COMM9_Icenc-SB0587,Nontoxin,Nontoxin,42.93
Icenc-SB0587_COMM3-2-2_Icenc-SB0587,Nontoxin,Nontoxin,117.21
Icenc-SB0587_COMM2_Icenc-SB0587,Nontoxin,Nontoxin,26.42
Icenc-SB0587_COMM-4-1_Icenc-SB0587,Nontoxin,Nontoxin,51.19
Icenc-SB0587_ColdShockE1_Icenc-SB0587,Nontoxin,Nontoxin,113.73
Icenc-SB0587_ColdShckC2_Icenc-SB0587,Nontoxin,Nontoxin,3.58
Icenc-SB0587_Cofilin2_Icenc-SB0587,Nontoxin,Nontoxin,1793.89
Icenc-SB0587_CoenzymeQBinding-COQ10-B_Icenc-SB0587,Nontoxin,Nontoxin,13.15
Icenc-SB0587_CoenzymeAligase_Icenc-SB0587,Nontoxin,Nontoxin,15.77
Icenc-SB0587_Coatomer-z2_Icenc-SB0587,Nontoxin,Nontoxin,73.06
Icenc-SB0587_Coatomer-z1_Icenc-SB0587,Nontoxin,Nontoxin,307.33
Icenc-SB0587_Coatomer-d_Icenc-SB0587,Nontoxin,Nontoxin,362.67
Icenc-SB0587_Coatomer-bp_Icenc-SB0587,Nontoxin,Nontoxin,144.16
Icenc-SB0587_Coatomer-b_Icenc-SB0587,Nontoxin,Nontoxin,159.28
Icenc-SB0587_Coactosin_Icenc-SB0587,Nontoxin,Nontoxin,2.35
Icenc-SB0587_CNPPD1_Icenc-SB0587,Nontoxin,Nontoxin,126.78
Icenc-SB0587_CMVB-2a_Icenc-SB0587,Nontoxin,Nontoxin,76.47
Icenc-SB0587_CMBP7_Icenc-SB0587,Nontoxin,Nontoxin,64.76
Icenc-SB0587_CMB4c_Icenc-SB0587,Nontoxin,Nontoxin,16.83
Icenc-SB0587_Clusterin_Icenc-SB0587,Nontoxin,Nontoxin,40.05
Icenc-SB0587_Clp1_Icenc-SB0587,Nontoxin,Nontoxin,18.8
Icenc-SB0587_ClICP1_Icenc-SB0587,Nontoxin,Nontoxin,1024.42
Icenc-SB0587_CLIC-1_Icenc-SB0587,Nontoxin,Nontoxin,72
Icenc-SB0587_CleavPolyA2_Icenc-SB0587,Nontoxin,Nontoxin,28.72
Icenc-SB0587_CleavageStimulation1_Icenc-SB0587,Nontoxin,Nontoxin,11.62
Icenc-SB0587_CleavageStim3_Icenc-SB0587,Nontoxin,Nontoxin,24.06
Icenc-SB0587_Cleavage5_Icenc-SB0587,Nontoxin,Nontoxin,72.27
Icenc-SB0587_Cleavage4_Icenc-SB0587,Nontoxin,Nontoxin,40.77
Icenc-SB0587_Cleavage3_Icenc-SB0587,Nontoxin,Nontoxin,26.03
Icenc-SB0587_Claudin4-1_Icenc-SB0587,Nontoxin,Nontoxin,6.22
Icenc-SB0587_Claudin23_Icenc-SB0587,Nontoxin,Nontoxin,8.36
Icenc-SB0587_Claudin15_Icenc-SB0587,Nontoxin,Nontoxin,120.87
Icenc-SB0587_Claud12_Icenc-SB0587,Nontoxin,Nontoxin,13.41
Icenc-SB0587_Claud1_Icenc-SB0587,Nontoxin,Nontoxin,17.61
Icenc-SB0587_ClathrinInt1_Icenc-SB0587,Nontoxin,Nontoxin,45.1
Icenc-SB0587_ClathrinAssembly1_Icenc-SB0587,Nontoxin,Nontoxin,67.26
Icenc-SB0587_ClassE40_Icenc-SB0587,Nontoxin,Nontoxin,9.98
Icenc-SB0587_CKIIa_Icenc-SB0587,Nontoxin,Nontoxin,409.45
Icenc-SB0587_CKID_Icenc-SB0587,Nontoxin,Nontoxin,16.37
Icenc-SB0587_CJMB042m14_Icenc-SB0587,Nontoxin,Nontoxin,362.97
Icenc-SB0587_CitrateSyn_Icenc-SB0587,Nontoxin,Nontoxin,310.92
Icenc-SB0587_CIKS_Icenc-SB0587,Nontoxin,Nontoxin,32.42
Icenc-SB0587_CIAO1_Icenc-SB0587,Nontoxin,Nontoxin,39.1
Icenc-SB0587_Churchill_Icenc-SB0587,Nontoxin,Nontoxin,5.74
Icenc-SB0587_ChromTEFL_Icenc-SB0587,Nontoxin,Nontoxin,28.77
Icenc-SB0587_ChromosomeCondensation_Icenc-SB0587,Nontoxin,Nontoxin,16.68
Icenc-SB0587_Chromobox3-1_Icenc-SB0587,Nontoxin,Nontoxin,106.03
Icenc-SB0587_ChromatinMod1A_Icenc-SB0587,Nontoxin,Nontoxin,92.63
Icenc-SB0587_Chondroitin2_Icenc-SB0587,Nontoxin,Nontoxin,9.29
Icenc-SB0587_CholTran2_Icenc-SB0587,Nontoxin,Nontoxin,27.18
Icenc-SB0587_CholineTransporter4_Icenc-SB0587,Nontoxin,Nontoxin,74.87
Icenc-SB0587_Chitinase3_Icenc-SB0587,Nontoxin,Nontoxin,16.33
Icenc-SB0587_ChargedMultivesicular5_Icenc-SB0587,Nontoxin,Nontoxin,68.68
Icenc-SB0587_CGGrpt1_Icenc-SB0587,Nontoxin,Nontoxin,8.95
Icenc-SB0587_CFX_trinity16241,Nontoxin,Nontoxin,3.08
Icenc-SB0587_Cerebellar_Icenc-SB0587,Nontoxin,Nontoxin,5.06
Icenc-SB0587_Ceramidase3_Icenc-SB0587,Nontoxin,Nontoxin,2.82
Icenc-SB0587_Centrin2_Icenc-SB0587,Nontoxin,Nontoxin,107.56
Icenc-SB0587_Centrin-3_Icenc-SB0587,Nontoxin,Nontoxin,32.86
Icenc-SB0587_CellGrowthNucleolar_Icenc-SB0587,Nontoxin,Nontoxin,59.75
Icenc-SB0587_CellDivCycle123_Icenc-SB0587,Nontoxin,Nontoxin,171.81
Icenc-SB0587_CellDiffRCD1_Icenc-SB0587,Nontoxin,Nontoxin,27.8
Icenc-SB0587_CellDeath6_Icenc-SB0587,Nontoxin,Nontoxin,53.79
Icenc-SB0587_CellDeath5_Icenc-SB0587,Nontoxin,Nontoxin,132.86
Icenc-SB0587_CellDeath10_Icenc-SB0587,Nontoxin,Nontoxin,90.66
Icenc-SB0587_CellCycleProg1_Icenc-SB0587,Nontoxin,Nontoxin,120.04
Icenc-SB0587_CellCycle4_Icenc-SB0587,Nontoxin,Nontoxin,27.21
Icenc-SB0587_CDPglyceroltrans_Icenc-SB0587,Nontoxin,Nontoxin,36.17
Icenc-SB0587_CDKMAT1_Icenc-SB0587,Nontoxin,Nontoxin,25.39
Icenc-SB0587_Cdk7_Icenc-SB0587,Nontoxin,Nontoxin,21.3
Icenc-SB0587_CDK5-3_Icenc-SB0587,Nontoxin,Nontoxin,176.83
Icenc-SB0587_CDK5-1-1_Icenc-SB0587,Nontoxin,Nontoxin,30.15
Icenc-SB0587_CdK2_Icenc-SB0587,Nontoxin,Nontoxin,27.26
Icenc-SB0587_CDGSH2_Icenc-SB0587,Nontoxin,Nontoxin,38.17
Icenc-SB0587_CDC5_Icenc-SB0587,Nontoxin,Nontoxin,49.39
Icenc-SB0587_CDC42se2_Icenc-SB0587,Nontoxin,Nontoxin,5.92
Icenc-SB0587_cdc42-4_Icenc-SB0587,Nontoxin,Nontoxin,19.41
Icenc-SB0587_CDC42-1_Icenc-SB0587,Nontoxin,Nontoxin,18.92
Icenc-SB0587_CDC42_Icenc-SB0587,Nontoxin,Nontoxin,275.9
Icenc-SB0587_CD82_Icenc-SB0587,Nontoxin,Nontoxin,190.83
Icenc-SB0587_CD81_Icenc-SB0587,Nontoxin,Nontoxin,34.93
Icenc-SB0587_CD2Assoc_Icenc-SB0587,Nontoxin,Nontoxin,20.1
Icenc-SB0587_CD2AntCytTail2_Icenc-SB0587,Nontoxin,Nontoxin,83.16
Icenc-SB0587_CD151Antigen_Icenc-SB0587,Nontoxin,Nontoxin,69.57
Icenc-SB0587_CCR4NOT7_Icenc-SB0587,Nontoxin,Nontoxin,10.13
Icenc-SB0587_CCR4NOT4_Icenc-SB0587,Nontoxin,Nontoxin,9.45
Icenc-SB0587_CCPPAR-g_Icenc-SB0587,Nontoxin,Nontoxin,10.13
Icenc-SB0587_CCHCCHD7_Icenc-SB0587,Nontoxin,Nontoxin,92.81
Icenc-SB0587_CCDC75_Icenc-SB0587,Nontoxin,Nontoxin,58.9
Icenc-SB0587_CCDC134_Icenc-SB0587,Nontoxin,Nontoxin,61.97
Icenc-SB0587_CCDC130_Icenc-SB0587,Nontoxin,Nontoxin,25.43
Icenc-SB0587_CCDC126_Icenc-SB0587,Nontoxin,Nontoxin,15.72
Icenc-SB0587_CCDC-94_Icenc-SB0587,Nontoxin,Nontoxin,16.38
Icenc-SB0587_CCDC-22_Icenc-SB0587,Nontoxin,Nontoxin,18.87
Icenc-SB0587_Ccd115_Icenc-SB0587,Nontoxin,Nontoxin,83.08
Icenc-SB0587_Ccd101_Icenc-SB0587,Nontoxin,Nontoxin,44.26
Icenc-SB0587_Caveolin2_Icenc-SB0587,Nontoxin,Nontoxin,16.34
Icenc-SB0587_Caveolin1_Icenc-SB0587,Nontoxin,Nontoxin,13.39
Icenc-SB0587_CaUptake-1_Icenc-SB0587,Nontoxin,Nontoxin,39.04
Icenc-SB0587_CathepsinB_Icenc-SB0587,Nontoxin,Nontoxin,486.62
Icenc-SB0587_Catenin-b1-1_Icenc-SB0587,Nontoxin,Nontoxin,170.29
Icenc-SB0587_Catenin-a1_Icenc-SB0587,Nontoxin,Nontoxin,63.53
Icenc-SB0587_Catalase_Icenc-SB0587,Nontoxin,Nontoxin,14.93
Icenc-SB0587_Caspase-3_Icenc-SB0587,Nontoxin,Nontoxin,7.46
Icenc-SB0587_CASP-b_Icenc-SB0587,Nontoxin,Nontoxin,8.79
Icenc-SB0587_CasKin2b_Icenc-SB0587,Nontoxin,Nontoxin,157.01
Icenc-SB0587_CaseinKinII-a_Icenc-SB0587,Nontoxin,Nontoxin,30.92
Icenc-SB0587_CaseinKinI-g3_Icenc-SB0587,Nontoxin,Nontoxin,7.28
Icenc-SB0587_CaseinKinI_Icenc-SB0587,Nontoxin,Nontoxin,32.4
Icenc-SB0587_CaseinKin1a_Icenc-SB0587,Nontoxin,Nontoxin,107.76
Icenc-SB0587_CaseinKin-1-g2_Icenc-SB0587,Nontoxin,Nontoxin,5.08
Icenc-SB0587_Carrier30-4_Icenc-SB0587,Nontoxin,Nontoxin,37.98
Icenc-SB0587_Carrier2_Icenc-SB0587,Nontoxin,Nontoxin,112.65
Icenc-SB0587_CarnOPalm_Icenc-SB0587,Nontoxin,Nontoxin,18.74
Icenc-SB0587_CarnOAcet_Icenc-SB0587,Nontoxin,Nontoxin,45.59
Icenc-SB0587_CarnitineOpalmitoyltransferase-1_Icenc-SB0587,Nontoxin,Nontoxin,23.99
Icenc-SB0587_CarnitineAcylcarnitineCarrier-CACL_Icenc-SB0587,Nontoxin,Nontoxin,37.3
Icenc-SB0587_CaRegHSP1_Icenc-SB0587,Nontoxin,Nontoxin,39.05
Icenc-SB0587_CarbReductase1_Icenc-SB0587,Nontoxin,Nontoxin,48.1
Icenc-SB0587_CarbonylReductase4_Icenc-SB0587,Nontoxin,Nontoxin,13.03
Icenc-SB0587_CarbinolamineDH2_Icenc-SB0587,Nontoxin,Nontoxin,65.44
Icenc-SB0587_CarbEzrin_Icenc-SB0587,Nontoxin,Nontoxin,33.07
Icenc-SB0587_Capping-b_Icenc-SB0587,Nontoxin,Nontoxin,303.18
Icenc-SB0587_Canopy2_Icenc-SB0587,Nontoxin,Nontoxin,93.29
Icenc-SB0587_CancerNucleosideTriphosphatase_Icenc-SB0587,Nontoxin,Nontoxin,2.84
Icenc-SB0587_cAMPResElement2_Icenc-SB0587,Nontoxin,Nontoxin,105.1
Icenc-SB0587_cAMPRegPP19_Icenc-SB0587,Nontoxin,Nontoxin,20.09
Icenc-SB0587_cAMPREBP3_Icenc-SB0587,Nontoxin,Nontoxin,4.41
Icenc-SB0587_cAMPKinII_Icenc-SB0587,Nontoxin,Nontoxin,16.35
Icenc-SB0587_cAMPKinIa_Icenc-SB0587,Nontoxin,Nontoxin,41.81
Icenc-SB0587_cAMPKin-b_Icenc-SB0587,Nontoxin,Nontoxin,11.57
Icenc-SB0587_cAMPKin_Icenc-SB0587,Nontoxin,Nontoxin,104.7
Icenc-SB0587_Calponin3_Icenc-SB0587,Nontoxin,Nontoxin,525.13
Icenc-SB0587_Calponin2_Icenc-SB0587,Nontoxin,Nontoxin,5.5
Icenc-SB0587_Calpain7_Icenc-SB0587,Nontoxin,Nontoxin,12.89
Icenc-SB0587_Calpain1-2_Icenc-SB0587,Nontoxin,Nontoxin,33.92
Icenc-SB0587_Calpain1-1_Icenc-SB0587,Nontoxin,Nontoxin,38.45
Icenc-SB0587_Calnexin_Icenc-SB0587,Nontoxin,Nontoxin,137.83
Icenc-SB0587_CalmodulinKin1_Icenc-SB0587,Nontoxin,Nontoxin,622.16
Icenc-SB0587_Calmodulin-4_Icenc-SB0587,Nontoxin,Nontoxin,673.2
Icenc-SB0587_Calmodulin-3_Icenc-SB0587,Nontoxin,Nontoxin,450.05
Icenc-SB0587_Calmodulin-2_Icenc-SB0587,Nontoxin,Nontoxin,307.37
Icenc-SB0587_Calmodulin-1_Icenc-SB0587,Nontoxin,Nontoxin,124.45
Icenc-SB0587_Calcyphosine_Icenc-SB0587,Nontoxin,Nontoxin,75.31
Icenc-SB0587_Calcineurin-B1_Icenc-SB0587,Nontoxin,Nontoxin,106.29
Icenc-SB0587_CalbindinD28K_Icenc-SB0587,Nontoxin,Nontoxin,4.45
Icenc-SB0587_CaIntBind1_Icenc-SB0587,Nontoxin,Nontoxin,172.09
Icenc-SB0587_CaChannel1_Icenc-SB0587,Nontoxin,Nontoxin,84.21
Icenc-SB0587_CaBinding39_Icenc-SB0587,Nontoxin,Nontoxin,327.37
Icenc-SB0587_CaBinding-p22_Icenc-SB0587,Nontoxin,Nontoxin,163.21
Icenc-SB0587_Cab45_Icenc-SB0587,Nontoxin,Nontoxin,326.11
Icenc-SB0587_C9orf46_Icenc-SB0587,Nontoxin,Nontoxin,11
Icenc-SB0587_C9orf125_Icenc-SB0587,Nontoxin,Nontoxin,3.31
Icenc-SB0587_C8orf59_Icenc-SB0587,Nontoxin,Nontoxin,33.22
Icenc-SB0587_C7orf59_Icenc-SB0587,Nontoxin,Nontoxin,11.34
Icenc-SB0587_C7orf55_Icenc-SB0587,Nontoxin,Nontoxin,134.09
Icenc-SB0587_C7orf42_Icenc-SB0587,Nontoxin,Nontoxin,68.49
Icenc-SB0587_C7orf36_Icenc-SB0587,Nontoxin,Nontoxin,70.44
Icenc-SB0587_C6orf62_Icenc-SB0587,Nontoxin,Nontoxin,265.28
Icenc-SB0587_C6orf35_Icenc-SB0587,Nontoxin,Nontoxin,37.28
Icenc-SB0587_C6orf192_Icenc-SB0587,Nontoxin,Nontoxin,25.94
Icenc-SB0587_C6orf120_Icenc-SB0587,Nontoxin,Nontoxin,28.26
Icenc-SB0587_C6orf115_Icenc-SB0587,Nontoxin,Nontoxin,59.25
Icenc-SB0587_C6orf106_Icenc-SB0587,Nontoxin,Nontoxin,29.19
Icenc-SB0587_C5orf51_Icenc-SB0587,Nontoxin,Nontoxin,64.08
Icenc-SB0587_C5orf44_Icenc-SB0587,Nontoxin,Nontoxin,51.89
Icenc-SB0587_C5orf43_Icenc-SB0587,Nontoxin,Nontoxin,69.46
Icenc-SB0587_C5orf24_Icenc-SB0587,Nontoxin,Nontoxin,7.58
Icenc-SB0587_C4orf52_Icenc-SB0587,Nontoxin,Nontoxin,215.9
Icenc-SB0587_C4orf29_Icenc-SB0587,Nontoxin,Nontoxin,14.23
Icenc-SB0587_C3PAT4_Icenc-SB0587,Nontoxin,Nontoxin,48.02
Icenc-SB0587_C3orf78_Icenc-SB0587,Nontoxin,Nontoxin,29.36
Icenc-SB0587_C3orf37_Icenc-SB0587,Nontoxin,Nontoxin,34.33
Icenc-SB0587_C3orf26_Icenc-SB0587,Nontoxin,Nontoxin,55.49
Icenc-SB0587_C3orf19-2_Icenc-SB0587,Nontoxin,Nontoxin,16.12
Icenc-SB0587_C3orf18_Icenc-SB0587,Nontoxin,Nontoxin,27.98
Icenc-SB0587_C3HC4ZF_Icenc-SB0587,Nontoxin,Nontoxin,12.8
Icenc-SB0587_C2orf64_Icenc-SB0587,Nontoxin,Nontoxin,127.81
Icenc-SB0587_C22orf28_Icenc-SB0587,Nontoxin,Nontoxin,97.03
Icenc-SB0587_C22orf25_Icenc-SB0587,Nontoxin,Nontoxin,64.28
Icenc-SB0587_C21orf59_Icenc-SB0587,Nontoxin,Nontoxin,44.08
Icenc-SB0587_C20orf4_Icenc-SB0587,Nontoxin,Nontoxin,21.52
Icenc-SB0587_C20orf30_Icenc-SB0587,Nontoxin,Nontoxin,77.06
Icenc-SB0587_C20orf11_Icenc-SB0587,Nontoxin,Nontoxin,55.61
Icenc-SB0587_C2-TMP2_Icenc-SB0587,Nontoxin,Nontoxin,6.09
Icenc-SB0587_C2-2_Icenc-SB0587,Nontoxin,Nontoxin,24.5
Icenc-SB0587_C1orf31_Icenc-SB0587,Nontoxin,Nontoxin,47.29
Icenc-SB0587_C1orf123_Icenc-SB0587,Nontoxin,Nontoxin,30.2
Icenc-SB0587_C19orf47_Icenc-SB0587,Nontoxin,Nontoxin,62.5
Icenc-SB0587_C18orf19_Icenc-SB0587,Nontoxin,Nontoxin,32
Icenc-SB0587_C17orf62_Icenc-SB0587,Nontoxin,Nontoxin,8.23
Icenc-SB0587_C16orf87_Icenc-SB0587,Nontoxin,Nontoxin,31.32
Icenc-SB0587_C16orf80_Icenc-SB0587,Nontoxin,Nontoxin,126.72
Icenc-SB0587_C16orf70_Icenc-SB0587,Nontoxin,Nontoxin,11.39
Icenc-SB0587_C16orf58_Icenc-SB0587,Nontoxin,Nontoxin,13.36
Icenc-SB0587_C16orf48_Icenc-SB0587,Nontoxin,Nontoxin,6.15
Icenc-SB0587_C15orf57_Icenc-SB0587,Nontoxin,Nontoxin,18.62
Icenc-SB0587_C15orf40_Icenc-SB0587,Nontoxin,Nontoxin,35.18
