gene_id,Toxin_Nontoxin,Toxin_Class,Icenc-SB0699.genes.results
Icenc-SB0699_FerritinHeavy_Icenc-SB0699,Nontoxin,Nontoxin,700.46
Icenc-SB0699_FerritinA_Icenc-SB0699,Nontoxin,Nontoxin,151.04
Icenc-SB0699_Ferredoxin1_Icenc-SB0699,Nontoxin,Nontoxin,59.51
Icenc-SB0699_FDCP8_Icenc-SB0699,Nontoxin,Nontoxin,40.54
Icenc-SB0699_FBoxRR5_Icenc-SB0699,Nontoxin,Nontoxin,26.33
Icenc-SB0699_FBox9_Icenc-SB0699,Nontoxin,Nontoxin,63.18
Icenc-SB0699_FBox8_Icenc-SB0699,Nontoxin,Nontoxin,11.59
Icenc-SB0699_FBox3_Icenc-SB0699,Nontoxin,Nontoxin,20.21
Icenc-SB0699_FBox-WD-2_Icenc-SB0699,Nontoxin,Nontoxin,35.21
Icenc-SB0699_FBox-LRR20-1_Icenc-SB0699,Nontoxin,Nontoxin,6.6
Icenc-SB0699_FBiP1_Icenc-SB0699,Nontoxin,Nontoxin,207.88
Icenc-SB0699_FattyAcidBind_Icenc-SB0699,Nontoxin,Nontoxin,105.62
Icenc-SB0699_FAST-Kin-3_Icenc-SB0699,Nontoxin,Nontoxin,5.44
Icenc-SB0699_Fas2_Icenc-SB0699,Nontoxin,Nontoxin,14.8
Icenc-SB0699_FAN_Icenc-SB0699,Nontoxin,Nontoxin,6.14
Icenc-SB0699_FAM84A_Icenc-SB0699,Nontoxin,Nontoxin,122.36
Icenc-SB0699_FAM54B_Icenc-SB0699,Nontoxin,Nontoxin,3.81
Icenc-SB0699_FAM50A_Icenc-SB0699,Nontoxin,Nontoxin,24.58
Icenc-SB0699_FAM49B_Icenc-SB0699,Nontoxin,Nontoxin,19.21
Icenc-SB0699_FAM49A_Icenc-SB0699,Nontoxin,Nontoxin,17.06
Icenc-SB0699_FAM3D_Icenc-SB0699,Nontoxin,Nontoxin,142.74
Icenc-SB0699_FAM3C_Icenc-SB0699,Nontoxin,Nontoxin,79.7
Icenc-SB0699_FAM3B_Icenc-SB0699,Nontoxin,Nontoxin,122.87
Icenc-SB0699_FAM3A_Icenc-SB0699,Nontoxin,Nontoxin,66.93
Icenc-SB0699_FAM36A_Icenc-SB0699,Nontoxin,Nontoxin,19.63
Icenc-SB0699_FAM32A_Icenc-SB0699,Nontoxin,Nontoxin,170.81
Icenc-SB0699_FAM195B_Icenc-SB0699,Nontoxin,Nontoxin,35.7
Icenc-SB0699_FAM18B1_Icenc-SB0699,Nontoxin,Nontoxin,61.81
Icenc-SB0699_FAM189A2_Icenc-SB0699,Nontoxin,Nontoxin,2.43
Icenc-SB0699_FAM118B_Icenc-SB0699,Nontoxin,Nontoxin,2.57
Icenc-SB0699_FAM114A2_Icenc-SB0699,Nontoxin,Nontoxin,12.08
Icenc-SB0699_FAM108A_Icenc-SB0699,Nontoxin,Nontoxin,12.82
Icenc-SB0699_FAM107A_Icenc-SB0699,Nontoxin,Nontoxin,34.98
Icenc-SB0699_FactinCapa1_Icenc-SB0699,Nontoxin,Nontoxin,19.58
Icenc-SB0699_facta2_Icenc-SB0699,Nontoxin,Nontoxin,147.62
Icenc-SB0699_Ezrin_Icenc-SB0699,Nontoxin,Nontoxin,149.78
Icenc-SB0699_ExportinT_Icenc-SB0699,Nontoxin,Nontoxin,17.5
Icenc-SB0699_Exostosin2-1_Icenc-SB0699,Nontoxin,Nontoxin,9.5
Icenc-SB0699_Exosome-RRP42_Icenc-SB0699,Nontoxin,Nontoxin,8.17
Icenc-SB0699_Exoribonuclease1_Icenc-SB0699,Nontoxin,Nontoxin,11.64
Icenc-SB0699_Exonuclease-RRP45_Icenc-SB0699,Nontoxin,Nontoxin,10.03
Icenc-SB0699_Exocyst7_Icenc-SB0699,Nontoxin,Nontoxin,44.26
Icenc-SB0699_Exocyst3_Icenc-SB0699,Nontoxin,Nontoxin,7.03
Icenc-SB0699_EukTran4E_Icenc-SB0699,Nontoxin,Nontoxin,121.14
Icenc-SB0699_EukTIF3H_Icenc-SB0699,Nontoxin,Nontoxin,260.34
Icenc-SB0699_ETSElf3_Icenc-SB0699,Nontoxin,Nontoxin,48.1
Icenc-SB0699_ETSDomain-Elk3_Icenc-SB0699,Nontoxin,Nontoxin,7.05
Icenc-SB0699_ETS_Icenc-SB0699,Nontoxin,Nontoxin,115.02
Icenc-SB0699_Etoposide_Icenc-SB0699,Nontoxin,Nontoxin,25.85
Icenc-SB0699_Etif2A_Icenc-SB0699,Nontoxin,Nontoxin,30.75
Icenc-SB0699_ETFlavoprotein_Icenc-SB0699,Nontoxin,Nontoxin,17.61
Icenc-SB0699_ES1_Icenc-SB0699,Nontoxin,Nontoxin,46.15
Icenc-SB0699_ErythMem_Icenc-SB0699,Nontoxin,Nontoxin,117.16
Icenc-SB0699_ERUbiq2_Icenc-SB0699,Nontoxin,Nontoxin,10.56
Icenc-SB0699_ERLumerRec3_Icenc-SB0699,Nontoxin,Nontoxin,83.33
Icenc-SB0699_ERLumenRR2_Icenc-SB0699,Nontoxin,Nontoxin,506.3
Icenc-SB0699_ERLumen1_Icenc-SB0699,Nontoxin,Nontoxin,27.9
Icenc-SB0699_Erlin2_Icenc-SB0699,Nontoxin,Nontoxin,25.52
Icenc-SB0699_ErgosterolBioSyn-28_Icenc-SB0699,Nontoxin,Nontoxin,2.05
Icenc-SB0699_ERGGIC1_Icenc-SB0699,Nontoxin,Nontoxin,72.16
Icenc-SB0699_ER44_Icenc-SB0699,Nontoxin,Nontoxin,58.87
Icenc-SB0699_ER-Golgi3_Icenc-SB0699,Nontoxin,Nontoxin,84.03
Icenc-SB0699_ER-Golgi2_Icenc-SB0699,Nontoxin,Nontoxin,62.44
Icenc-SB0699_Epsin-2_Icenc-SB0699,Nontoxin,Nontoxin,20.54
Icenc-SB0699_Epsin-1_Icenc-SB0699,Nontoxin,Nontoxin,6.18
Icenc-SB0699_EpoxideHydrolase-3_Icenc-SB0699,Nontoxin,Nontoxin,26.48
Icenc-SB0699_ENTPDPHydrolase6_Icenc-SB0699,Nontoxin,Nontoxin,55.11
Icenc-SB0699_ENTPDPHydrolase4_Icenc-SB0699,Nontoxin,Nontoxin,28.99
Icenc-SB0699_EnolasePhosphatase-E1_Icenc-SB0699,Nontoxin,Nontoxin,7.03
Icenc-SB0699_Enolase-1_Icenc-SB0699,Nontoxin,Nontoxin,8.67
Icenc-SB0699_EnhRudimentary_Icenc-SB0699,Nontoxin,Nontoxin,169.99
Icenc-SB0699_EnhBinding-g_Icenc-SB0699,Nontoxin,Nontoxin,34.32
Icenc-SB0699_EndothelialDiff1_Icenc-SB0699,Nontoxin,Nontoxin,481.82
Icenc-SB0699_Endoplasmin_Icenc-SB0699,Nontoxin,Nontoxin,837.31
Icenc-SB0699_EndophilinB2_Icenc-SB0699,Nontoxin,Nontoxin,7.56
Icenc-SB0699_EndophilinB1_Icenc-SB0699,Nontoxin,Nontoxin,47.78
Icenc-SB0699_Endopeptidase_Icenc-SB0699,Nontoxin,Nontoxin,4.96
Icenc-SB0699_emp24-9_Icenc-SB0699,Nontoxin,Nontoxin,231.33
Icenc-SB0699_EMP1_Icenc-SB0699,Nontoxin,Nontoxin,63.29
Icenc-SB0699_ElongFattyAcid5_Icenc-SB0699,Nontoxin,Nontoxin,18.31
Icenc-SB0699_Elongation1_Icenc-SB0699,Nontoxin,Nontoxin,24.15
Icenc-SB0699_ELL-2_Icenc-SB0699,Nontoxin,Nontoxin,55.43
Icenc-SB0699_ElectronTransFlavo_Icenc-SB0699,Nontoxin,Nontoxin,124.28
Icenc-SB0699_ElecTransferFlava_Icenc-SB0699,Nontoxin,Nontoxin,66.85
Icenc-SB0699_EIF1AD_Icenc-SB0699,Nontoxin,Nontoxin,32.09
Icenc-SB0699_EGR1-1_Icenc-SB0699,Nontoxin,Nontoxin,8.35
Icenc-SB0699_EF1_Icenc-SB0699,Nontoxin,Nontoxin,81.09
Icenc-SB0699_EF-SPT5_Icenc-SB0699,Nontoxin,Nontoxin,32.54
Icenc-SB0699_EF-SPT4_Icenc-SB0699,Nontoxin,Nontoxin,52.42
Icenc-SB0699_EF-D_Icenc-SB0699,Nontoxin,Nontoxin,11.19
Icenc-SB0699_EF-B2_Icenc-SB0699,Nontoxin,Nontoxin,189.02
Icenc-SB0699_EF-2_Icenc-SB0699,Nontoxin,Nontoxin,2460.03
Icenc-SB0699_EF-1g_Icenc-SB0699,Nontoxin,Nontoxin,1227.08
Icenc-SB0699_EF-1d_Icenc-SB0699,Nontoxin,Nontoxin,512.82
Icenc-SB0699_EF-1b_Icenc-SB0699,Nontoxin,Nontoxin,664.88
Icenc-SB0699_EF-1a1_Icenc-SB0699,Nontoxin,Nontoxin,4780.71
Icenc-SB0699_EDRK1_Icenc-SB0699,Nontoxin,Nontoxin,1027.95
Icenc-SB0699_ECP3Iso1_Icenc-SB0699,Nontoxin,Nontoxin,11.11
Icenc-SB0699_EAPT1_Icenc-SB0699,Nontoxin,Nontoxin,16.68
Icenc-SB0699_E3UFM1Lig1_Icenc-SB0699,Nontoxin,Nontoxin,50.31
Icenc-SB0699_E3-SUMO_Icenc-SB0699,Nontoxin,Nontoxin,29.55
Icenc-SB0699_e2FPhos_Icenc-SB0699,Nontoxin,Nontoxin,23.31
Icenc-SB0699_DyneinTctex1_Icenc-SB0699,Nontoxin,Nontoxin,77.63
Icenc-SB0699_DyneinLightRdblk2_Icenc-SB0699,Nontoxin,Nontoxin,92.73
Icenc-SB0699_DyneinLight2_Icenc-SB0699,Nontoxin,Nontoxin,123.9
Icenc-SB0699_DyneinLight1_Icenc-SB0699,Nontoxin,Nontoxin,314.61
Icenc-SB0699_Dynactin4-1_Icenc-SB0699,Nontoxin,Nontoxin,8.72
Icenc-SB0699_Dynactin3_Icenc-SB0699,Nontoxin,Nontoxin,115.34
Icenc-SB0699_Dynactin2_Icenc-SB0699,Nontoxin,Nontoxin,47.95
Icenc-SB0699_Dynactin-5_Icenc-SB0699,Nontoxin,Nontoxin,37.37
Icenc-SB0699_DualSpecPP19_Icenc-SB0699,Nontoxin,Nontoxin,7.67
Icenc-SB0699_DualSpecPP1_Icenc-SB0699,Nontoxin,Nontoxin,27.36
Icenc-SB0699_DualSpecKin-CLK3_Icenc-SB0699,Nontoxin,Nontoxin,33.52
Icenc-SB0699_DualSpecificityKin-1B_Icenc-SB0699,Nontoxin,Nontoxin,8.35
Icenc-SB0699_DualMitKinKin4_Icenc-SB0699,Nontoxin,Nontoxin,14.42
Icenc-SB0699_Dtyrdeacylase2_Icenc-SB0699,Nontoxin,Nontoxin,10.06
Icenc-SB0699_dsTPK3_Icenc-SB0699,Nontoxin,Nontoxin,5.67
Icenc-SB0699_dsRNAStauf1_Icenc-SB0699,Nontoxin,Nontoxin,59.45
Icenc-SB0699_drebrin1_Icenc-SB0699,Nontoxin,Nontoxin,52.73
Icenc-SB0699_Dpyr5CarSyn_Icenc-SB0699,Nontoxin,Nontoxin,19.7
Icenc-SB0699_Dpy30_Icenc-SB0699,Nontoxin,Nontoxin,61.56
Icenc-SB0699_DPP4a_Icenc-SB0699,Nontoxin,Nontoxin,48.36
Icenc-SB0699_DPIPPPH1_Icenc-SB0699,Nontoxin,Nontoxin,32.15
Icenc-SB0699_DPH3_Icenc-SB0699,Nontoxin,Nontoxin,1.75
Icenc-SB0699_DPCD_Icenc-SB0699,Nontoxin,Nontoxin,41.39
Icenc-SB0699_DownSyn3_Icenc-SB0699,Nontoxin,Nontoxin,10.07
Icenc-SB0699_Dolichylphosphatase1_Icenc-SB0699,Nontoxin,Nontoxin,28.79
Icenc-SB0699_DolichPmbReg_Icenc-SB0699,Nontoxin,Nontoxin,34.28
Icenc-SB0699_DolicholPMannosyltrans_Icenc-SB0699,Nontoxin,Nontoxin,22.85
Icenc-SB0699_DNARepmcm5_Icenc-SB0699,Nontoxin,Nontoxin,6
Icenc-SB0699_DNARepMcm4_Icenc-SB0699,Nontoxin,Nontoxin,7.1
Icenc-SB0699_DNAPoly-d-2_Icenc-SB0699,Nontoxin,Nontoxin,25.54
Icenc-SB0699_DnaPolD4_Icenc-SB0699,Nontoxin,Nontoxin,22.46
Icenc-SB0699_DNAPol-b_Icenc-SB0699,Nontoxin,Nontoxin,20.84
Icenc-SB0699_DNAMethyltransferase1_Icenc-SB0699,Nontoxin,Nontoxin,7.59
Icenc-SB0699_DnaJC7_Icenc-SB0699,Nontoxin,Nontoxin,10.78
Icenc-SB0699_DnaJC21_Icenc-SB0699,Nontoxin,Nontoxin,8.55
Icenc-SB0699_dnaJA2_Icenc-SB0699,Nontoxin,Nontoxin,93.79
Icenc-SB0699_dnaJ-C9_Icenc-SB0699,Nontoxin,Nontoxin,10.57
Icenc-SB0699_dnaJ-C3-2_Icenc-SB0699,Nontoxin,Nontoxin,13.93
Icenc-SB0699_dnaJ-C3-1_Icenc-SB0699,Nontoxin,Nontoxin,82.81
Icenc-SB0699_dnaJ-B9_Icenc-SB0699,Nontoxin,Nontoxin,86.35
Icenc-SB0699_dnaJ-B12_Icenc-SB0699,Nontoxin,Nontoxin,5.73
Icenc-SB0699_DnaJ-B11_Icenc-SB0699,Nontoxin,Nontoxin,109.47
Icenc-SB0699_dnaJ-B1_Icenc-SB0699,Nontoxin,Nontoxin,47.92
Icenc-SB0699_dnaJ-A1_Icenc-SB0699,Nontoxin,Nontoxin,36.31
Icenc-SB0699_DnaDorRMAPolII_Icenc-SB0699,Nontoxin,Nontoxin,18.43
Icenc-SB0699_DNADamageMod2_Icenc-SB0699,Nontoxin,Nontoxin,8.81
Icenc-SB0699_DNADamage4_Icenc-SB0699,Nontoxin,Nontoxin,35.89
Icenc-SB0699_DNABindingDeath2_Icenc-SB0699,Nontoxin,Nontoxin,52.19
Icenc-SB0699_DMAT_Icenc-SB0699,Nontoxin,Nontoxin,24.12
Icenc-SB0699_DKFZP459D1918_Icenc-SB0699,Nontoxin,Nontoxin,23.16
Icenc-SB0699_DipthamideBiosyn2_Icenc-SB0699,Nontoxin,Nontoxin,5.66
Icenc-SB0699_DiphosphomevalonateDecarb_Icenc-SB0699,Nontoxin,Nontoxin,73.29
Icenc-SB0699_DipeptidylPeptidase3_Icenc-SB0699,Nontoxin,Nontoxin,48.49
Icenc-SB0699_Dipeptidase_Icenc-SB0699,Nontoxin,Nontoxin,111.62
Icenc-SB0699_Dioxygenase_Icenc-SB0699,Nontoxin,Nontoxin,11.67
Icenc-SB0699_Dimethylaminohydrolase1_Icenc-SB0699,Nontoxin,Nontoxin,10.57
Icenc-SB0699_dimethyladenosineTransferase1_Icenc-SB0699,Nontoxin,Nontoxin,14.08
Icenc-SB0699_DihydroxyacetonePAcyltrans_Icenc-SB0699,Nontoxin,Nontoxin,17.46
Icenc-SB0699_DihydrolipoylDH_Icenc-SB0699,Nontoxin,Nontoxin,139.99
Icenc-SB0699_DiflavinOxRed1_Icenc-SB0699,Nontoxin,Nontoxin,12.63
Icenc-SB0699_Diablo_Icenc-SB0699,Nontoxin,Nontoxin,34.61
Icenc-SB0699_DevRegGTP1_Icenc-SB0699,Nontoxin,Nontoxin,19.26
Icenc-SB0699_DET1_Icenc-SB0699,Nontoxin,Nontoxin,47.44
Icenc-SB0699_DES1_Icenc-SB0699,Nontoxin,Nontoxin,51.04
Icenc-SB0699_Derlin2_Icenc-SB0699,Nontoxin,Nontoxin,58.56
Icenc-SB0699_Derlin1_Icenc-SB0699,Nontoxin,Nontoxin,86.7
Icenc-SB0699_DeoxyribosePhosAldolase_Icenc-SB0699,Nontoxin,Nontoxin,25.42
Icenc-SB0699_DeoxyhypusineH_Icenc-SB0699,Nontoxin,Nontoxin,12.82
Icenc-SB0699_DensityReg_Icenc-SB0699,Nontoxin,Nontoxin,79.87
Icenc-SB0699_Delta1PyrCarb_Icenc-SB0699,Nontoxin,Nontoxin,9.43
Icenc-SB0699_DehydrodolichylDiPSyn_Icenc-SB0699,Nontoxin,Nontoxin,11.24
Icenc-SB0699_DehydrocholesterolRed_Icenc-SB0699,Nontoxin,Nontoxin,25.73
Icenc-SB0699_Decorin_Icenc-SB0699,Nontoxin,Nontoxin,40.79
Icenc-SB0699_Decapentaplegic1_Icenc-SB0699,Nontoxin,Nontoxin,3.35
Icenc-SB0699_DeathAssocKin3_Icenc-SB0699,Nontoxin,Nontoxin,4.29
Icenc-SB0699_DeathAss1_Icenc-SB0699,Nontoxin,Nontoxin,255.93
Icenc-SB0699_DeathAscKin2_Icenc-SB0699,Nontoxin,Nontoxin,29.83
Icenc-SB0699_DEAD41_Icenc-SB0699,Nontoxin,Nontoxin,24.73
Icenc-SB0699_Deacylase1_Icenc-SB0699,Nontoxin,Nontoxin,25.37
Icenc-SB0699_DDPOSPGT2_Icenc-SB0699,Nontoxin,Nontoxin,275.61
Icenc-SB0699_DDPOSPGT-STT3A_Icenc-SB0699,Nontoxin,Nontoxin,380.63
Icenc-SB0699_DDPOSGT-STT3B_Icenc-SB0699,Nontoxin,Nontoxin,31.02
Icenc-SB0699_DDPOS48_Icenc-SB0699,Nontoxin,Nontoxin,478.2
Icenc-SB0699_DDPOS_Icenc-SB0699,Nontoxin,Nontoxin,290.15
Icenc-SB0699_DDB1-CUL4-13_Icenc-SB0699,Nontoxin,Nontoxin,19.03
Icenc-SB0699_DDB1-CUL4-11_Icenc-SB0699,Nontoxin,Nontoxin,20.54
Icenc-SB0699_DDB1-7_Icenc-SB0699,Nontoxin,Nontoxin,19.76
Icenc-SB0699_DDB1-6_Icenc-SB0699,Nontoxin,Nontoxin,27.23
Icenc-SB0699_DCN1-5_Icenc-SB0699,Nontoxin,Nontoxin,42.17
Icenc-SB0699_DCN1-4-1_Icenc-SB0699,Nontoxin,Nontoxin,10.12
Icenc-SB0699_DAZ-2_Icenc-SB0699,Nontoxin,Nontoxin,140.8
Icenc-SB0699_DAD1_Icenc-SB0699,Nontoxin,Nontoxin,357.21
Icenc-SB0699_d3PGDH_Icenc-SB0699,Nontoxin,Nontoxin,209.96
Icenc-SB0699_CytP4502-20A1_Icenc-SB0699,Nontoxin,Nontoxin,38.93
Icenc-SB0699_Cytohesin1_Icenc-SB0699,Nontoxin,Nontoxin,21.41
Icenc-SB0699_Cytidylyltransferase_Icenc-SB0699,Nontoxin,Nontoxin,15.21
Icenc-SB0699_CytCRed-CBP3_Icenc-SB0699,Nontoxin,Nontoxin,28.47
Icenc-SB0699_CytCO7C_Icenc-SB0699,Nontoxin,Nontoxin,832.04
Icenc-SB0699_CytCO7A_Icenc-SB0699,Nontoxin,Nontoxin,120.1
Icenc-SB0699_CytCO6A1_Icenc-SB0699,Nontoxin,Nontoxin,837.02
Icenc-SB0699_CytCCuChap_Icenc-SB0699,Nontoxin,Nontoxin,325.17
Icenc-SB0699_CytcCOIV_Icenc-SB0699,Nontoxin,Nontoxin,436.25
Icenc-SB0699_CytC-c1-1_Icenc-SB0699,Nontoxin,Nontoxin,185.89
Icenc-SB0699_CytC_Icenc-SB0699,Nontoxin,Nontoxin,419.38
Icenc-SB0699_Cytb5_Icenc-SB0699,Nontoxin,Nontoxin,14.32
Icenc-SB0699_Cytb-c1-6_Icenc-SB0699,Nontoxin,Nontoxin,409.49
Icenc-SB0699_CytB-c1-2_Icenc-SB0699,Nontoxin,Nontoxin,272.56
Icenc-SB0699_Cyt-b561_Icenc-SB0699,Nontoxin,Nontoxin,31.41
Icenc-SB0699_CystNeph_Icenc-SB0699,Nontoxin,Nontoxin,28.61
Icenc-SB0699_CysteineProtease-ATG4B-a_Icenc-SB0699,Nontoxin,Nontoxin,8.75
Icenc-SB0699_CystatinB_Icenc-SB0699,Nontoxin,Nontoxin,1092.29
Icenc-SB0699_CystathioneBSyn_Icenc-SB0699,Nontoxin,Nontoxin,27.02
Icenc-SB0699_CysString_Icenc-SB0699,Nontoxin,Nontoxin,6.66
Icenc-SB0699_CysProt-ATG4C_Icenc-SB0699,Nontoxin,Nontoxin,6.82
Icenc-SB0699_CysProt-ATG4A_Icenc-SB0699,Nontoxin,Nontoxin,76.54
Icenc-SB0699_cysHis1_Icenc-SB0699,Nontoxin,Nontoxin,3.69
Icenc-SB0699_CysGly1_Icenc-SB0699,Nontoxin,Nontoxin,99.44
Icenc-SB0699_CylinKin1_Icenc-SB0699,Nontoxin,Nontoxin,4.93
Icenc-SB0699_CyclophilinLigand_Icenc-SB0699,Nontoxin,Nontoxin,2.46
Icenc-SB0699_CyclinKin-10_Icenc-SB0699,Nontoxin,Nontoxin,62.31
Icenc-SB0699_CyclinDepKin4_Icenc-SB0699,Nontoxin,Nontoxin,13.67
Icenc-SB0699_CyclinD1_Icenc-SB0699,Nontoxin,Nontoxin,8.1
Icenc-SB0699_CyclinC_Icenc-SB0699,Nontoxin,Nontoxin,11.94
Icenc-SB0699_Cyclin-I_Icenc-SB0699,Nontoxin,Nontoxin,12.76
Icenc-SB0699_Cyclin-H1_Icenc-SB0699,Nontoxin,Nontoxin,18.99
Icenc-SB0699_CycKinInh1_Icenc-SB0699,Nontoxin,Nontoxin,3.7
Icenc-SB0699_CycCO6B1_Icenc-SB0699,Nontoxin,Nontoxin,365.28
Icenc-SB0699_CXorf56_Icenc-SB0699,Nontoxin,Nontoxin,60.28
Icenc-SB0699_CWC15_Icenc-SB0699,Nontoxin,Nontoxin,56.19
Icenc-SB0699_Cullin3_Icenc-SB0699,Nontoxin,Nontoxin,42.87
Icenc-SB0699_Cullin1_Icenc-SB0699,Nontoxin,Nontoxin,14.85
Icenc-SB0699_CTPsyn1_Icenc-SB0699,Nontoxin,Nontoxin,14.62
Icenc-SB0699_CTerminalBinding1_Icenc-SB0699,Nontoxin,Nontoxin,78.36
Icenc-SB0699_CTDP2_Icenc-SB0699,Nontoxin,Nontoxin,14.18
Icenc-SB0699_CSL4_Icenc-SB0699,Nontoxin,Nontoxin,26.75
Icenc-SB0699_Crystallin-z_Icenc-SB0699,Nontoxin,Nontoxin,28.75
Icenc-SB0699_Cryptochrome1_Icenc-SB0699,Nontoxin,Nontoxin,27.1
Icenc-SB0699_CoxsackieRec_Icenc-SB0699,Nontoxin,Nontoxin,55.27
Icenc-SB0699_COX2_Icenc-SB0699,Nontoxin,Nontoxin,100.31
Icenc-SB0699_COX19_Icenc-SB0699,Nontoxin,Nontoxin,16.74
Icenc-SB0699_Cortactin_Icenc-SB0699,Nontoxin,Nontoxin,36.81
Icenc-SB0699_Coronin1B_Icenc-SB0699,Nontoxin,Nontoxin,79.48
Icenc-SB0699_Cornichon_Icenc-SB0699,Nontoxin,Nontoxin,62.17
Icenc-SB0699_Corn4_Icenc-SB0699,Nontoxin,Nontoxin,24.87
Icenc-SB0699_CoreBinding-beta_Icenc-SB0699,Nontoxin,Nontoxin,7.21
Icenc-SB0699_Copine3_Icenc-SB0699,Nontoxin,Nontoxin,15.38
Icenc-SB0699_Copine2_Icenc-SB0699,Nontoxin,Nontoxin,59.59
Icenc-SB0699_Copine1_Icenc-SB0699,Nontoxin,Nontoxin,5.3
Icenc-SB0699_COP9Signalsome-5_Icenc-SB0699,Nontoxin,Nontoxin,25.33
Icenc-SB0699_COP9-8_Icenc-SB0699,Nontoxin,Nontoxin,64.41
Icenc-SB0699_COP9-7a_Icenc-SB0699,Nontoxin,Nontoxin,36.47
Icenc-SB0699_COP9-4_Icenc-SB0699,Nontoxin,Nontoxin,22.63
Icenc-SB0699_COP9-2_Icenc-SB0699,Nontoxin,Nontoxin,28.52
Icenc-SB0699_COP9-1_Icenc-SB0699,Nontoxin,Nontoxin,17.41
Icenc-SB0699_COP9_Icenc-SB0699,Nontoxin,Nontoxin,39.66
Icenc-SB0699_ConsPlaMem_Icenc-SB0699,Nontoxin,Nontoxin,13.32
Icenc-SB0699_ConnectiveTissueGF_Icenc-SB0699,Nontoxin,Nontoxin,22.28
Icenc-SB0699_COMM9_Icenc-SB0699,Nontoxin,Nontoxin,33.43
Icenc-SB0699_COMM7_Icenc-SB0699,Nontoxin,Nontoxin,49.69
Icenc-SB0699_COMM3-2-2_Icenc-SB0699,Nontoxin,Nontoxin,35.98
Icenc-SB0699_COMM2_Icenc-SB0699,Nontoxin,Nontoxin,20.6
Icenc-SB0699_COMM-4-1_Icenc-SB0699,Nontoxin,Nontoxin,46.63
Icenc-SB0699_ColdShockE1_Icenc-SB0699,Nontoxin,Nontoxin,69.88
Icenc-SB0699_Cofilin2_Icenc-SB0699,Nontoxin,Nontoxin,703.95
Icenc-SB0699_CoenzymeAligase_Icenc-SB0699,Nontoxin,Nontoxin,9.27
Icenc-SB0699_Coatomer-z1_Icenc-SB0699,Nontoxin,Nontoxin,229.45
Icenc-SB0699_Coatomer-g_Icenc-SB0699,Nontoxin,Nontoxin,41.22
Icenc-SB0699_Coatomer-d_Icenc-SB0699,Nontoxin,Nontoxin,179.11
Icenc-SB0699_Coatomer-bp_Icenc-SB0699,Nontoxin,Nontoxin,84.4
Icenc-SB0699_Coatomer-b_Icenc-SB0699,Nontoxin,Nontoxin,75.79
Icenc-SB0699_Coactosin_Icenc-SB0699,Nontoxin,Nontoxin,4.48
Icenc-SB0699_CNPPD1_Icenc-SB0699,Nontoxin,Nontoxin,46.73
Icenc-SB0699_CMVB-2a_Icenc-SB0699,Nontoxin,Nontoxin,23.98
Icenc-SB0699_CMBP7_Icenc-SB0699,Nontoxin,Nontoxin,17.1
Icenc-SB0699_CMB4c_Icenc-SB0699,Nontoxin,Nontoxin,11.23
Icenc-SB0699_Clusterin_Icenc-SB0699,Nontoxin,Nontoxin,62.15
Icenc-SB0699_CLN8_Icenc-SB0699,Nontoxin,Nontoxin,4.81
Icenc-SB0699_ClICP1_Icenc-SB0699,Nontoxin,Nontoxin,584.63
Icenc-SB0699_CLIC-1_Icenc-SB0699,Nontoxin,Nontoxin,36.56
Icenc-SB0699_CleavPolyA2_Icenc-SB0699,Nontoxin,Nontoxin,17.1
Icenc-SB0699_CleavageStimulation1_Icenc-SB0699,Nontoxin,Nontoxin,7.53
Icenc-SB0699_CleavageStim3_Icenc-SB0699,Nontoxin,Nontoxin,12.01
Icenc-SB0699_Cleavage7_Icenc-SB0699,Nontoxin,Nontoxin,4.71
Icenc-SB0699_Cleavage4_Icenc-SB0699,Nontoxin,Nontoxin,17.08
Icenc-SB0699_Cleavage3_Icenc-SB0699,Nontoxin,Nontoxin,14.21
Icenc-SB0699_Claudin4-1_Icenc-SB0699,Nontoxin,Nontoxin,4.12
Icenc-SB0699_Claudin23_Icenc-SB0699,Nontoxin,Nontoxin,4.54
Icenc-SB0699_Claudin15_Icenc-SB0699,Nontoxin,Nontoxin,32.58
Icenc-SB0699_Claud12_Icenc-SB0699,Nontoxin,Nontoxin,1.49
Icenc-SB0699_Claud1_Icenc-SB0699,Nontoxin,Nontoxin,15.97
Icenc-SB0699_ClathrinInt1_Icenc-SB0699,Nontoxin,Nontoxin,23.05
Icenc-SB0699_ClathrinAssembly1_Icenc-SB0699,Nontoxin,Nontoxin,23.12
Icenc-SB0699_ClassW_Icenc-SB0699,Nontoxin,Nontoxin,13.54
Icenc-SB0699_ClassE40_Icenc-SB0699,Nontoxin,Nontoxin,6.38
Icenc-SB0699_CKIIa_Icenc-SB0699,Nontoxin,Nontoxin,133.3
Icenc-SB0699_CKID_Icenc-SB0699,Nontoxin,Nontoxin,9.62
Icenc-SB0699_CJMB042m14_Icenc-SB0699,Nontoxin,Nontoxin,208.43
Icenc-SB0699_CitrateSyn_Icenc-SB0699,Nontoxin,Nontoxin,117.52
Icenc-SB0699_CIKS_Icenc-SB0699,Nontoxin,Nontoxin,12.78
Icenc-SB0699_CIAO1_Icenc-SB0699,Nontoxin,Nontoxin,19
Icenc-SB0699_ChromosomeCondensation_Icenc-SB0699,Nontoxin,Nontoxin,5.12
