Time,Icenc-SB0699,Icenc-SB0587,Icenc-CLP2288
79.25,-2783,-256,3122
79.25833,-2785,-282,3159
79.26667,-2787,-306,3195
79.275,-2788,-329,3228
79.28333,-2790,-351,3260
79.29167,-2792,-373,3289
79.3,-2794,-395,3315
79.30833,-2796,-416,3338
79.31667,-2797,-437,3357
79.325,-2800,-459,3374
79.33333,-2801,-481,3387
79.34167,-2802,-504,3400
79.35,-2804,-527,3410
79.35833,-2806,-550,3419
79.36667,-2808,-573,3426
79.375,-2808,-596,3432
79.38333,-2808,-619,3436
79.39167,-2808,-642,3440
79.4,-2808,-667,3443
79.40833,-2808,-692,3446
79.41667,-2808,-716,3449
79.425,-2806,-741,3452
79.43333,-2803,-765,3453
79.44167,-2800,-787,3455
79.45,-2798,-810,3458
79.45833,-2796,-831,3462
79.46667,-2793,-852,3467
79.475,-2790,-872,3473
79.48333,-2786,-891,3480
79.49167,-2783,-910,3487
79.5,-2780,-930,3495
79.50833,-2778,-949,3505
79.51667,-2776,-968,3516
79.525,-2775,-987,3527
79.53333,-2774,-1005,3540
79.54167,-2773,-1022,3553
79.55,-2772,-1038,3567
79.55833,-2772,-1055,3582
79.56667,-2773,-1071,3597
79.575,-2774,-1087,3613
79.58333,-2776,-1103,3631
79.59167,-2778,-1118,3648
79.6,-2782,-1134,3667
79.60833,-2786,-1149,3685
79.61667,-2790,-1165,3703
79.625,-2795,-1179,3722
79.63333,-2800,-1194,3741
79.64167,-2805,-1208,3761
79.65,-2811,-1223,3782
79.65833,-2816,-1237,3803
79.66667,-2821,-1250,3824
79.675,-2827,-1263,3844
79.68333,-2833,-1276,3864
79.69167,-2841,-1289,3884
79.7,-2849,-1301,3903
79.70833,-2856,-1313,3921
79.71667,-2864,-1324,3940
79.725,-2873,-1334,3958
79.73333,-2881,-1344,3977
79.74167,-2889,-1354,3996
79.75,-2897,-1363,4014
79.75833,-2906,-1372,4029
79.76667,-2914,-1379,4045
79.775,-2922,-1385,4060
79.78333,-2929,-1390,4075
79.79167,-2937,-1396,4088
79.8,-2946,-1402,4101
79.80833,-2955,-1406,4112
79.81667,-2964,-1410,4122
79.825,-2973,-1413,4131
79.83333,-2981,-1415,4139
79.84167,-2989,-1417,4144
79.85,-2998,-1418,4149
79.85833,-3006,-1420,4154
79.86667,-3014,-1422,4157
79.875,-3021,-1425,4157
79.88333,-3029,-1427,4156
79.89167,-3038,-1429,4154
79.9,-3046,-1432,4151
79.90833,-3053,-1435,4145
79.91667,-3060,-1438,4138
79.925,-3066,-1442,4131
79.93333,-3073,-1446,4122
79.94167,-3080,-1450,4112
79.95,-3086,-1453,4102
79.95833,-3093,-1457,4090
79.96667,-3100,-1462,4076
79.975,-3107,-1466,4062
79.98333,-3113,-1471,4046
79.99167,-3119,-1477,4030
80,-3124,-1482,4013
80.00833,-3130,-1487,3993
80.01667,-3137,-1493,3972
80.025,-3144,-1500,3950
80.03333,-3150,-1508,3928
80.04167,-3157,-1516,3905
80.05,-3162,-1525,3880
80.05833,-3168,-1534,3853
80.06667,-3174,-1544,3825
80.075,-3180,-1553,3795
80.08333,-3186,-1563,3764
80.09167,-3191,-1572,3732
80.1,-3197,-1581,3698
80.10833,-3204,-1591,3663
80.11667,-3211,-1601,3627
80.125,-3217,-1612,3591
80.13333,-3222,-1624,3554
80.14167,-3228,-1634,3516
80.15,-3233,-1645,3476
80.15833,-3238,-1657,3436
80.16667,-3243,-1667,3394
80.175,-3248,-1678,3352
80.18333,-3254,-1689,3308
80.19167,-3259,-1699,3264
80.2,-3264,-1709,3219
80.20833,-3269,-1720,3175
80.21667,-3272,-1730,3129
80.225,-3276,-1740,3082
80.23333,-3279,-1750,3034
80.24167,-3281,-1758,2986
80.25,-3284,-1766,2938
80.25833,-3286,-1775,2889
80.26667,-3289,-1782,2841
80.275,-3290,-1789,2793
80.28333,-3292,-1797,2745
80.29167,-3294,-1804,2697
80.3,-3294,-1811,2649
80.30833,-3294,-1817,2601
80.31667,-3294,-1823,2552
80.325,-3293,-1828,2503
80.33333,-3293,-1833,2454
80.34167,-3292,-1838,2406
80.35,-3291,-1843,2357
80.35833,-3290,-1848,2309
80.36667,-3288,-1853,2261
80.375,-3286,-1857,2214
80.38333,-3284,-1860,2167
80.39167,-3281,-1863,2119
80.4,-3278,-1865,2072
80.40833,-3274,-1867,2025
80.41667,-3271,-1869,1979
80.425,-3268,-1872,1932
80.43333,-3264,-1876,1887
80.44167,-3259,-1879,1841
80.45,-3254,-1882,1796
80.45833,-3249,-1884,1751
80.46667,-3245,-1885,1707
80.475,-3242,-1886,1664
80.48333,-3238,-1888,1623
80.49167,-3235,-1888,1582
80.5,-3230,-1889,1542
80.50833,-3226,-1889,1502
80.51667,-3222,-1889,1462
80.525,-3219,-1890,1422
80.53333,-3215,-1890,1383
80.54167,-3212,-1891,1346
80.55,-3208,-1891,1309
80.55833,-3205,-1891,1273
80.56667,-3202,-1891,1237
80.575,-3200,-1891,1201
80.58333,-3198,-1890,1166
80.59167,-3197,-1890,1131
80.6,-3196,-1890,1098
80.60833,-3195,-1888,1065
80.61667,-3194,-1887,1033
80.625,-3192,-1885,1002
80.63333,-3190,-1881,970
80.64167,-3190,-1877,939
80.65,-3190,-1872,909
80.65833,-3192,-1867,880
80.66667,-3193,-1861,850
80.675,-3195,-1854,821
80.68333,-3197,-1846,794
80.69167,-3198,-1837,766
80.7,-3200,-1826,740
80.70833,-3203,-1814,714
80.71667,-3206,-1802,688
80.725,-3209,-1789,662
80.73333,-3211,-1774,638
80.74167,-3214,-1760,614
80.75,-3217,-1744,591
80.75833,-3219,-1729,568
80.76667,-3222,-1713,546
80.775,-3223,-1698,525
80.78333,-3223,-1684,503
80.79167,-3225,-1671,482
80.8,-3227,-1657,462
80.80833,-3228,-1645,443
80.81667,-3229,-1634,425
80.825,-3231,-1624,406
80.83333,-3232,-1617,390
80.84167,-3232,-1609,375
80.85,-3233,-1604,361
80.85833,-3235,-1598,349
80.86667,-3237,-1591,336
80.875,-3238,-1586,324
80.88333,-3240,-1583,311
80.89167,-3242,-1579,301
80.9,-3244,-1575,292
80.90833,-3247,-1572,282
80.91667,-3251,-1569,272
80.925,-3255,-1566,263
80.93333,-3260,-1564,255
80.94167,-3265,-1560,248
80.95,-3273,-1557,242
80.95833,-3281,-1553,236
80.96667,-3289,-1547,231
80.975,-3296,-1541,227
80.98333,-3305,-1535,223
80.99167,-3314,-1528,221
81,-3323,-1521,219
81.00833,-3333,-1513,218
81.01667,-3343,-1504,218
81.025,-3354,-1495,218
81.03333,-3364,-1486,218
81.04167,-3375,-1476,218
81.05,-3386,-1465,220
81.05833,-3395,-1453,221
81.06667,-3406,-1440,225
81.075,-3416,-1428,228
81.08333,-3426,-1416,230
81.09167,-3435,-1403,234
81.1,-3444,-1389,238
81.10833,-3452,-1375,241
81.11667,-3459,-1360,246
81.125,-3466,-1346,251
81.13333,-3473,-1330,257
81.14167,-3480,-1315,263
81.15,-3486,-1299,268
81.15833,-3492,-1283,274
81.16667,-3497,-1268,280
81.175,-3503,-1252,287
81.18333,-3507,-1235,295
81.19167,-3510,-1218,302
81.2,-3512,-1200,310
81.20833,-3515,-1181,319
81.21667,-3517,-1163,327
81.225,-3519,-1144,334
81.23333,-3520,-1124,341
81.24167,-3521,-1105,349
81.25,-3522,-1086,356
81.25833,-3522,-1067,365
81.26667,-3522,-1047,374
81.275,-3523,-1026,383
81.28333,-3523,-1006,393
81.29167,-3523,-984,404
81.3,-3523,-963,413
81.30833,-3522,-941,423
81.31667,-3521,-918,432
81.325,-3520,-894,442
81.33333,-3518,-870,451
81.34167,-3517,-847,459
81.35,-3516,-823,468
81.35833,-3515,-798,478
81.36667,-3515,-772,487
81.375,-3514,-746,496
81.38333,-3514,-720,505
81.39167,-3512,-694,515
81.4,-3511,-668,524
81.40833,-3510,-641,533
81.41667,-3508,-614,541
81.425,-3507,-586,550
81.43333,-3506,-559,560
81.44167,-3504,-531,569
81.45,-3503,-502,578
81.45833,-3502,-472,588
81.46667,-3500,-441,599
81.475,-3498,-409,610
81.48333,-3497,-376,620
81.49167,-3495,-342,631
81.5,-3494,-307,641
81.50833,-3494,-272,652
81.51667,-3493,-237,663
81.525,-3491,-201,676
81.53333,-3490,-164,690
81.54167,-3489,-127,704
81.55,-3487,-90,720
81.55833,-3485,-52,736
81.56667,-3483,-14,754
81.575,-3481,26,773
81.58333,-3478,66,795
81.59167,-3475,106,818
81.6,-3473,145,842
81.60833,-3470,184,869
81.61667,-3467,223,897
81.625,-3463,261,929
81.63333,-3459,298,965
81.64167,-3456,334,1004
81.65,-3453,370,1045
81.65833,-3450,406,1089
81.66667,-3445,440,1138
81.675,-3440,472,1194
81.68333,-3436,505,1256
81.69167,-3431,537,1324
81.7,-3427,568,1401
81.70833,-3423,595,1485
81.71667,-3419,622,1580
81.725,-3414,648,1686
81.73333,-3409,673,1804
81.74167,-3405,697,1937
81.75,-3402,722,2082
81.75833,-3398,746,2238
81.76667,-3393,768,2402
81.775,-3388,790,2574
81.78333,-3384,812,2752
81.79167,-3379,832,2933
81.8,-3374,852,3113
81.80833,-3370,872,3288
81.81667,-3367,891,3456
81.825,-3365,911,3613
81.83333,-3363,932,3755
81.84167,-3362,953,3879
81.85,-3361,975,3984
81.85833,-3359,996,4069
81.86667,-3357,1019,4132
81.875,-3356,1042,4173
81.88333,-3354,1066,4193
81.89167,-3352,1092,4192
81.9,-3350,1119,4171
81.90833,-3348,1148,4132
81.91667,-3346,1179,4078
81.925,-3345,1212,4009
81.93333,-3344,1246,3927
81.94167,-3342,1283,3832
81.95,-3341,1323,3728
81.95833,-3339,1364,3618
81.96667,-3337,1408,3501
81.975,-3335,1453,3379
81.98333,-3333,1500,3254
81.99167,-3331,1549,3127
82,-3329,1602,2999
82.00833,-3327,1656,2872
82.01667,-3325,1712,2747
82.025,-3322,1769,2623
82.03333,-3319,1829,2502
82.04167,-3315,1892,2384
82.05,-3312,1957,2269
82.05833,-3309,2024,2158
82.06667,-3305,2093,2051
82.075,-3299,2165,1948
82.08333,-3295,2240,1849
82.09167,-3291,2319,1753
82.1,-3286,2400,1662
82.10833,-3280,2484,1577
82.11667,-3275,2570,1495
82.125,-3270,2658,1417
82.13333,-3264,2751,1341
82.14167,-3258,2846,1269
82.15,-3251,2945,1200
82.15833,-3245,3048,1136
82.16667,-3238,3156,1074
82.175,-3230,3266,1015
82.18333,-3222,3381,960
82.19167,-3213,3502,908
82.2,-3204,3626,858
82.20833,-3195,3754,810
82.21667,-3184,3888,764
82.225,-3173,4024,720
82.23333,-3161,4166,677
82.24167,-3149,4313,635
82.25,-3136,4465,594
82.25833,-3123,4623,554
82.26667,-3110,4787,516
82.275,-3097,4956,480
82.28333,-3082,5132,445
82.29167,-3067,5314,411
82.3,-3052,5502,378
82.30833,-3037,5696,348
82.31667,-3021,5896,317
82.325,-3005,6102,286
82.33333,-2988,6313,256
82.34167,-2971,6529,226
82.35,-2954,6753,196
82.35833,-2936,6984,167
82.36667,-2917,7220,138
82.375,-2899,7461,110
82.38333,-2879,7708,82
82.39167,-2859,7961,55
82.4,-2838,8219,28
82.40833,-2817,8483,2
82.41667,-2796,8753,-24
82.425,-2774,9026,-50
82.43333,-2752,9304,-75
82.44167,-2729,9588,-98
82.45,-2706,9874,-121
82.45833,-2682,10164,-144
82.46667,-2658,10457,-165
82.475,-2634,10753,-186
82.48333,-2610,11051,-206
82.49167,-2586,11349,-226
82.5,-2562,11648,-245
82.50833,-2537,11947,-265
82.51667,-2512,12245,-283
82.525,-2490,12541,-300
82.53333,-2468,12835,-316
82.54167,-2446,13128,-331
82.55,-2424,13415,-346
82.55833,-2403,13698,-361
82.56667,-2382,13978,-374
82.575,-2363,14254,-385
82.58333,-2345,14524,-395
82.59167,-2327,14788,-406
82.6,-2311,15045,-415
82.60833,-2296,15297,-423
82.61667,-2280,15544,-430
82.625,-2265,15784,-436
82.63333,-2250,16019,-441
82.64167,-2236,16248,-445
82.65,-2223,16469,-450
82.65833,-2210,16684,-453
82.66667,-2198,16890,-454
82.675,-2185,17088,-454
82.68333,-2172,17275,-454
82.69167,-2158,17450,-453
82.7,-2144,17614,-451
82.70833,-2130,17765,-447
82.71667,-2116,17902,-443
82.725,-2102,18022,-438
82.73333,-2087,18126,-432
82.74167,-2072,18210,-426
82.75,-2058,18274,-419
82.75833,-2045,18317,-411
82.76667,-2032,18338,-401
82.775,-2020,18336,-392
82.78333,-2008,18311,-381
82.79167,-1997,18260,-370
82.8,-1987,18186,-358
82.80833,-1978,18089,-344
82.81667,-1971,17969,-331
82.825,-1964,17826,-317
82.83333,-1958,17660,-301
82.84167,-1952,17474,-285
82.85,-1947,17268,-267
82.85833,-1943,17043,-249
82.86667,-1939,16801,-230
82.875,-1937,16544,-211
82.88333,-1936,16273,-191
82.89167,-1935,15991,-169
82.9,-1935,15699,-148
82.90833,-1936,15399,-126
82.91667,-1938,15093,-104
82.925,-1939,14781,-80
82.93333,-1941,14469,-58
82.94167,-1944,14155,-35
82.95,-1947,13840,-12
82.95833,-1952,13524,12
82.96667,-1957,13209,37
82.975,-1962,12898,62
82.98333,-1968,12591,86
82.99167,-1975,12287,111
83,-1983,11988,136
83.00833,-1991,11694,160
83.01667,-2000,11406,183
83.025,-2009,11124,206
83.03333,-2019,10849,229
83.04167,-2028,10580,250
83.05,-2039,10319,271
83.05833,-2050,10064,291
83.06667,-2063,9815,310
83.075,-2077,9573,326
83.08333,-2090,9339,341
83.09167,-2105,9110,354
83.1,-2121,8888,366
83.10833,-2136,8671,375
83.11667,-2153,8459,383
83.125,-2170,8254,388
83.13333,-2187,8055,391
83.14167,-2206,7860,390
83.15,-2225,7670,387
83.15833,-2244,7487,383
83.16667,-2265,7307,376
83.175,-2285,7132,368
83.18333,-2306,6960,358
83.19167,-2327,6793,347
83.2,-2349,6629,334
83.20833,-2370,6470,318
83.21667,-2393,6314,299
83.225,-2415,6161,280
83.23333,-2436,6012,260
83.24167,-2456,5866,239
83.25,-2475,5722,219
83.25833,-2495,5582,197
83.26667,-2515,5446,174
83.275,-2536,5313,152
83.28333,-2557,5184,130
83.29167,-2578,5057,108
83.3,-2598,4934,87
83.30833,-2617,4813,66
83.31667,-2635,4694,45
83.325,-2653,4578,24
83.33333,-2671,4465,4
83.34167,-2688,4357,-15
83.35,-2704,4252,-33
83.35833,-2722,4148,-49
83.36667,-2740,4047,-66
83.375,-2756,3950,-84
83.38333,-2772,3855,-102
83.39167,-2788,3762,-118
83.4,-2804,3672,-134
83.40833,-2819,3583,-149
83.41667,-2835,3497,-165
83.425,-2849,3414,-179
83.43333,-2863,3333,-194
83.44167,-2877,3255,-208
83.45,-2892,3180,-221
83.45833,-2906,3108,-234
83.46667,-2920,3039,-246
83.475,-2933,2973,-257
83.48333,-2946,2909,-268
83.49167,-2959,2847,-280
83.5,-2972,2787,-290
83.50833,-2986,2730,-300
83.51667,-2999,2674,-310
83.525,-3012,2621,-318
83.53333,-3024,2569,-327
83.54167,-3036,2519,-335
83.55,-3049,2471,-341
83.55833,-3062,2424,-348
83.56667,-3075,2380,-355
83.575,-3088,2337,-361
83.58333,-3101,2294,-366
83.59167,-3113,2255,-369
83.6,-3124,2215,-372
83.60833,-3134,2177,-375
83.61667,-3145,2139,-377
83.625,-3156,2101,-378
83.63333,-3168,2065,-379
83.64167,-3179,2030,-380
83.65,-3189,1995,-380
83.65833,-3198,1960,-380
83.66667,-3207,1926,-379
83.675,-3216,1892,-378
83.68333,-3227,1861,-376
83.69167,-3237,1831,-372
83.7,-3247,1800,-368
83.70833,-3256,1769,-366
83.71667,-3264,1739,-363
83.725,-3272,1708,-360
83.73333,-3280,1679,-356
83.74167,-3289,1650,-352
83.75,-3297,1622,-347
83.75833,-3304,1594,-342
83.76667,-3311,1567,-336
83.775,-3319,1542,-332
83.78333,-3326,1518,-327
83.79167,-3333,1493,-320
83.8,-3340,1468,-315
83.80833,-3346,1444,-309
83.81667,-3352,1420,-302
83.825,-3357,1396,-294
83.83333,-3362,1370,-286
83.84167,-3368,1344,-279
83.85,-3372,1317,-270
83.85833,-3377,1288,-261
83.86667,-3382,1259,-250
83.875,-3386,1228,-240
83.88333,-3391,1195,-228
83.89167,-3395,1160,-216
83.9,-3399,1125,-203
83.90833,-3404,1088,-188
83.91667,-3409,1050,-172
83.925,-3414,1010,-155
83.93333,-3418,970,-138
83.94167,-3421,931,-118
83.95,-3425,890,-97
83.95833,-3429,847,-74
83.96667,-3434,805,-48
83.975,-3437,762,-19
83.98333,-3441,718,13
83.99167,-3445,676,48
84,-3449,634,86
84.00833,-3452,593,128
84.01667,-3454,552,174
84.025,-3456,511,223
84.03333,-3458,471,276
84.04167,-3461,431,334
84.05,-3464,392,396
84.05833,-3468,354,465
84.06667,-3472,317,538
84.075,-3475,281,616
84.08333,-3477,247,697
84.09167,-3478,214,781
84.1,-3481,183,867
84.10833,-3483,154,953
84.11667,-3485,124,1037
84.125,-3487,95,1120
84.13333,-3490,68,1199
84.14167,-3492,43,1274
84.15,-3494,19,1342
84.15833,-3494,-2,1403
84.16667,-3495,-23,1458
84.175,-3496,-43,1504
84.18333,-3497,-62,1543
84.19167,-3498,-80,1576
84.2,-3498,-97,1601
84.20833,-3499,-111,1620
84.21667,-3500,-125,1634
84.225,-3500,-137,1642
84.23333,-3499,-147,1645
84.24167,-3499,-157,1643
84.25,-3499,-167,1635
84.25833,-3498,-175,1624
84.26667,-3496,-182,1607
84.275,-3495,-187,1589
84.28333,-3495,-192,1568
84.29167,-3494,-195,1544
84.3,-3493,-198,1518
84.30833,-3491,-199,1489
84.31667,-3489,-199,1458
84.325,-3487,-198,1424
84.33333,-3485,-196,1389
84.34167,-3483,-193,1353
84.35,-3481,-189,1317
84.35833,-3479,-184,1280
84.36667,-3479,-178,1242
84.375,-3478,-172,1204
84.38333,-3475,-166,1166
84.39167,-3472,-159,1128
84.4,-3469,-153,1090
84.40833,-3468,-147,1052
84.41667,-3466,-140,1014
84.425,-3463,-134,975
84.43333,-3460,-127,937
84.44167,-3458,-121,900
84.45,-3456,-114,862
84.45833,-3454,-109,824
84.46667,-3453,-104,787
84.475,-3451,-98,752
84.48333,-3449,-93,716
84.49167,-3447,-88,679
84.5,-3446,-82,644
84.50833,-3444,-77,609
84.51667,-3443,-71,575
84.525,-3442,-65,542
84.53333,-3441,-59,511
84.54167,-3440,-53,480
84.55,-3439,-46,451
84.55833,-3438,-38,422
84.56667,-3437,-31,394
84.575,-3436,-24,367
84.58333,-3434,-16,340
84.59167,-3433,-8,315
84.6,-3432,2,291
84.60833,-3431,13,269
84.61667,-3431,24,247
84.625,-3431,37,224
84.63333,-3431,51,204
84.64167,-3431,65,185
84.65,-3430,80,167
84.65833,-3430,96,150
84.66667,-3431,111,135
84.675,-3431,128,120
84.68333,-3432,146,107
84.69167,-3434,163,95
84.7,-3435,180,86
84.70833,-3436,196,78
84.71667,-3435,213,70
84.725,-3435,231,64
84.73333,-3435,248,60
84.74167,-3436,265,57
84.75,-3437,282,56
84.75833,-3438,299,56
84.76667,-3439,317,58
84.775,-3440,336,61
84.78333,-3440,355,66
84.79167,-3442,374,72
84.8,-3443,395,78
84.80833,-3445,417,85
84.81667,-3447,438,93
84.825,-3449,460,102
84.83333,-3450,484,112
84.84167,-3451,510,121
84.85,-3453,536,130
84.85833,-3455,563,140
84.86667,-3457,594,149
84.875,-3459,626,158
84.88333,-3461,660,167
84.89167,-3463,697,176
84.9,-3465,738,185
84.90833,-3467,781,192
84.91667,-3467,827,198
84.925,-3468,876,201
84.93333,-3470,928,204
84.94167,-3472,982,205
84.95,-3476,1040,207
84.95833,-3479,1100,208
84.96667,-3482,1163,208
84.975,-3486,1228,205
84.98333,-3489,1295,201
84.99167,-3492,1362,195
85,-3495,1429,188
85.00833,-3498,1499,179
85.01667,-3502,1569,169
85.025,-3505,1640,158
85.03333,-3508,1710,146
85.04167,-3511,1779,133
85.05,-3514,1849,121
85.05833,-3518,1921,107
85.06667,-3522,1993,93
85.075,-3525,2068,78
85.08333,-3528,2145,63
85.09167,-3529,2224,47
85.1,-3531,2307,32
85.10833,-3533,2394,17
85.11667,-3534,2486,2
85.125,-3535,2582,-13
85.13333,-3537,2684,-27
85.14167,-3539,2790,-41
85.15,-3539,2902,-55
85.15833,-3539,3021,-69
85.16667,-3539,3149,-82
85.175,-3538,3285,-93
85.18333,-3538,3429,-103
85.19167,-3537,3583,-112
85.2,-3536,3746,-120
85.20833,-3534,3919,-126
85.21667,-3533,4103,-131
85.225,-3531,4303,-134
85.23333,-3529,4516,-135
85.24167,-3526,4744,-134
85.25,-3524,4986,-130
85.25833,-3521,5240,-125
85.26667,-3518,5507,-116
85.275,-3515,5783,-103
85.28333,-3513,6063,-86
85.29167,-3510,6342,-66
85.3,-3508,6617,-44
85.30833,-3505,6881,-20
85.31667,-3504,7129,8
85.325,-3502,7357,38
85.33333,-3501,7560,70
85.34167,-3499,7734,103
85.35,-3496,7879,137
85.35833,-3493,7993,171
85.36667,-3490,8073,205
85.375,-3489,8122,238
85.38333,-3487,8141,270
85.39167,-3485,8132,299
85.4,-3485,8096,327
85.40833,-3483,8035,354
85.41667,-3482,7952,380
85.425,-3480,7852,404
85.43333,-3478,7734,430
85.44167,-3477,7601,455
85.45,-3476,7453,481
85.45833,-3475,7295,508
85.46667,-3475,7129,536
85.475,-3474,6958,564
85.48333,-3474,6784,593
85.49167,-3473,6605,623
85.5,-3472,6426,652
85.50833,-3472,6247,681
85.51667,-3472,6067,708
85.525,-3472,5890,733
85.53333,-3471,5715,755
85.54167,-3470,5542,776
85.55,-3470,5373,791
85.55833,-3470,5207,803
85.56667,-3469,5046,811
85.575,-3469,4888,816
85.58333,-3468,4734,816
85.59167,-3468,4584,812
85.6,-3468,4438,803
85.60833,-3469,4298,791
85.61667,-3471,4164,775
85.625,-3471,4033,756
85.63333,-3472,3907,734
85.64167,-3472,3783,709
85.65,-3473,3664,682
85.65833,-3475,3549,652
85.66667,-3476,3438,620
85.675,-3477,3332,587
85.68333,-3479,3229,553
85.69167,-3480,3131,518
85.7,-3482,3038,483
85.70833,-3483,2948,447
85.71667,-3484,2862,411
85.725,-3485,2780,377
85.73333,-3486,2701,344
85.74167,-3486,2625,310
85.75,-3486,2554,277
85.75833,-3486,2486,245
85.76667,-3486,2423,214
85.775,-3485,2364,185
85.78333,-3484,2307,157
85.79167,-3483,2255,130
85.8,-3482,2207,105
85.80833,-3480,2163,80
85.81667,-3478,2124,57
85.825,-3475,2088,35
85.83333,-3473,2056,15
85.84167,-3471,2027,-3
85.85,-3468,2001,-21
85.85833,-3464,1980,-38
85.86667,-3462,1962,-54
85.875,-3459,1948,-67
85.88333,-3457,1936,-80
85.89167,-3454,1928,-93
85.9,-3451,1925,-105
85.90833,-3449,1925,-115
85.91667,-3447,1929,-123
85.925,-3445,1936,-130
85.93333,-3443,1946,-137
85.94167,-3440,1959,-143
85.95,-3437,1974,-149
85.95833,-3435,1991,-153
85.96667,-3433,2010,-156
85.975,-3431,2032,-158
85.98333,-3429,2056,-159
85.99167,-3426,2081,-161
86,-3425,2108,-162
86.00833,-3423,2136,-163
86.01667,-3421,2165,-164
86.025,-3419,2194,-164
86.03333,-3417,2224,-163
86.04167,-3417,2253,-162
86.05,-3416,2281,-159
86.05833,-3416,2310,-155
86.06667,-3414,2338,-149
