[Header]
Application Name	LabSolutions
Version	5.92
Data File Name	C:\LabSolutions\Data\Rokyta\Icenc-CLP2288_V1897.lcd
Output Date	2/6/2020
Output Time	8:18:11 AM

[File Information]
Type	Data File
Generated	10/11/2019 6:42:20 PM
Generated by	System Administrator
Modified	10/11/2019 9:02:48 PM
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	10/11/2019 6:42:46 PM
Sample Type	0:Unknown
Level	0
Sample Name	Icenc-CLP2288_V1897
Sample ID	Icenc-CLP2288_V1897
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	1
Injection Volume	44

[Original Files]
Data File	C:\LabSolutions\Data\Rokyta\Icenc-CLP2288_V1897.lcd
Method File	C:\LabSolutions\Data\Rokyta\Rokyta_HPLC.lcm
Batch File	C:\LabSolutions\Data\Rokyta\ACW_9samples_10-11-2019.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	50DPCP2-Instrument1
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	Detector A
Detector Name	Detector A
# of Channels	1

[Peak Table(Detector A)]
# of Peaks	119
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
27.58333	281.7
27.60000	281.7
27.61667	282.0
27.63333	282.3
27.65000	282.2
27.66667	281.4
27.68333	281.0
27.70000	281.0
27.71667	280.9
27.73333	281.0
27.75000	281.1
27.76667	281.1
27.78333	281.4
27.80000	281.7
27.81667	281.4
27.83333	281.7
27.85000	281.8
27.86667	282.0
27.88333	281.8
27.90000	281.7
27.91667	281.1
27.93333	280.6
27.95000	281.0
27.96667	281.0
27.98333	281.3
28.00000	281.4
28.01667	281.5
28.03333	281.8
28.05000	282.0
28.06667	281.9
28.08333	282.2
28.10000	282.3
28.11667	282.2
28.13333	282.2
28.15000	281.5
28.16667	281.0
28.18333	280.8
28.20000	281.1
28.21667	281.4
28.23333	281.1
28.25000	281.5
28.26667	281.5
28.28333	281.5
28.30000	281.7
28.31667	281.9
28.33333	282.0
28.35000	281.9
28.36667	282.0
28.38333	281.8
28.40000	281.1
28.41667	280.8
28.43333	280.9
28.45000	281.4
28.46667	281.3
28.48333	281.4
28.50000	281.7
28.51667	281.9
28.53333	281.7
28.55000	282.0
28.56667	282.2
28.58333	282.4
28.60000	282.4
28.61667	282.6
28.63333	281.1
28.65000	280.9
28.66667	281.0
28.68333	281.0
28.70000	281.1
28.71667	281.5
28.73333	281.7
28.75000	281.5
28.76667	281.5
28.78333	281.7
28.80000	282.3
28.81667	282.0
28.83333	282.2
28.85000	282.3
28.86667	281.5
28.88333	280.9
28.90000	281.1
28.91667	281.4
28.93333	281.3
28.95000	281.5
28.96667	281.7
28.98333	281.9
29.00000	281.7
29.01667	282.0
29.03333	282.2
29.05000	282.4
29.06667	282.2
29.08333	282.2
29.10000	281.7
29.11667	280.6
29.13333	280.8
29.15000	281.0
29.16667	280.9
29.18333	281.1
29.20000	281.3
29.21667	281.5
29.23333	281.5
29.25000	281.7
29.26667	281.8
29.28333	281.7
29.30000	281.8
29.31667	281.9
29.33333	281.1
29.35000	280.8
29.36667	280.8
29.38333	280.8
29.40000	280.9
29.41667	281.1
29.43333	281.5
29.45000	281.7
29.46667	281.3
29.48333	281.5
29.50000	281.9
29.51667	282.0
29.53333	282.0
29.55000	281.9
29.56667	281.4
29.58333	281.4
29.60000	280.5
29.61667	280.8
29.63333	281.1
29.65000	281.0
29.66667	281.3
29.68333	281.3
29.70000	281.4
29.71667	281.5
29.73333	281.7
29.75000	281.8
29.76667	281.8
29.78333	281.8
29.80000	280.9
29.81667	280.5
29.83333	280.8
29.85000	280.8
29.86667	281.1
29.88333	281.1
29.90000	281.3
29.91667	281.5
29.93333	281.3
29.95000	281.7
29.96667	281.8
29.98333	281.9
30.00000	281.9
30.01667	281.9
30.03333	280.8
30.05000	280.6
30.06667	280.5
30.08333	280.9
30.10000	281.0
30.11667	280.9
30.13333	281.1
30.15000	281.4
30.16667	281.7
30.18333	281.4
30.20000	281.5
30.21667	281.9
30.23333	281.7
30.25000	281.1
30.26667	280.6
30.28333	280.8
30.30000	280.5
30.31667	280.9
30.33333	281.3
30.35000	281.4
30.36667	281.4
30.38333	281.4
30.40000	282.0
30.41667	281.5
30.43333	281.9
30.45000	282.2
30.46667	282.3
30.48333	281.7
30.50000	280.6
30.51667	280.8
30.53333	280.9
30.55000	280.6
30.56667	281.0
30.58333	281.1
30.60000	281.1
30.61667	281.4
30.63333	281.5
30.65000	281.5
30.66667	281.8
30.68333	281.8
30.70000	282.0
30.71667	280.6
30.73333	280.6
30.75000	281.0
30.76667	280.9
30.78333	281.0
30.80000	281.4
30.81667	281.3
30.83333	281.4
30.85000	281.5
30.86667	281.8
30.88333	281.5
30.90000	281.9
30.91667	281.9
30.93333	281.7
30.95000	280.6
30.96667	280.6
30.98333	280.8
31.00000	281.1
31.01667	280.9
31.03333	281.3
31.05000	281.3
31.06667	281.3
31.08333	281.4
31.10000	281.8
31.11667	281.9
31.13333	281.5
31.15000	281.5
31.16667	281.0
31.18333	280.6
31.20000	280.9
31.21667	281.0
31.23333	281.3
31.25000	281.3
31.26667	281.4
31.28333	281.5
31.30000	281.9
31.31667	281.9
31.33333	282.2
31.35000	282.4
31.36667	282.0
31.38333	281.9
31.40000	280.8
31.41667	280.9
31.43333	280.9
31.45000	281.1
31.46667	281.3
31.48333	281.1
31.50000	281.5
31.51667	281.7
31.53333	281.7
31.55000	281.9
31.56667	281.8
31.58333	281.8
31.60000	282.3
31.61667	280.8
31.63333	280.9
31.65000	281.1
31.66667	281.1
31.68333	281.1
31.70000	281.7
31.71667	281.7
31.73333	281.4
31.75000	282.0
31.76667	282.2
31.78333	281.9
31.80000	282.3
31.81667	282.4
31.83333	281.4
31.85000	280.6
31.86667	280.9
31.88333	281.1
31.90000	281.3
31.91667	281.3
31.93333	281.4
31.95000	281.7
31.96667	281.4
31.98333	281.7
32.00000	281.9
32.01667	282.0
32.03333	282.0
32.05000	281.7
32.06667	280.9
32.08333	280.9
32.10000	281.0
32.11667	281.1
32.13333	281.5
32.15000	281.4
32.16667	281.7
32.18333	281.9
32.20000	281.7
32.21667	281.9
32.23333	282.2
32.25000	282.4
32.26667	281.8
32.28333	280.6
32.30000	281.0
32.31667	280.9
32.33333	280.8
32.35000	281.3
32.36667	281.4
32.38333	281.4
32.40000	281.5
32.41667	281.7
32.43333	281.9
32.45000	281.7
32.46667	281.9
32.48333	282.0
32.50000	281.0
32.51667	280.9
32.53333	281.1
32.55000	281.3
32.56667	281.1
32.58333	281.4
32.60000	281.8
32.61667	281.8
32.63333	281.9
32.65000	282.2
32.66667	282.3
32.68333	282.2
32.70000	281.8
32.71667	281.3
32.73333	280.9
32.75000	281.0
32.76667	281.3
32.78333	281.4
32.80000	281.3
32.81667	281.4
32.83333	281.7
32.85000	281.8
32.86667	281.9
32.88333	281.9
32.90000	282.3
32.91667	282.2
32.93333	280.9
32.95000	280.8
32.96667	281.3
32.98333	281.1
33.00000	281.4
33.01667	281.7
33.03333	281.9
33.05000	281.7
33.06667	281.9
33.08333	282.3
33.10000	282.3
33.11667	282.3
33.13333	282.2
33.15000	281.0
33.16667	280.8
33.18333	281.0
33.20000	281.3
33.21667	281.5
33.23333	281.4
33.25000	281.7
33.26667	281.9
33.28333	281.9
33.30000	281.7
33.31667	282.0
33.33333	282.4
33.35000	281.5
33.36667	281.1
33.38333	281.0
33.40000	281.0
33.41667	281.0
33.43333	281.5
33.45000	281.7
33.46667	281.8
33.48333	281.9
33.50000	282.2
33.51667	282.3
33.53333	282.2
33.55000	282.4
33.56667	282.3
33.58333	280.9
33.60000	280.9
33.61667	281.3
33.63333	281.4
33.65000	281.3
33.66667	281.3
33.68333	281.7
33.70000	281.7
33.71667	281.9
33.73333	281.9
33.75000	282.3
33.76667	281.8
33.78333	281.7
33.80000	280.9
33.81667	281.0
33.83333	281.3
33.85000	281.4
33.86667	281.7
33.88333	281.4
33.90000	281.8
33.91667	281.9
33.93333	282.3
33.95000	282.3
33.96667	282.3
33.98333	282.4
34.00000	282.0
34.01667	280.8
34.03333	281.0
34.05000	281.1
34.06667	280.9
34.08333	281.1
34.10000	281.7
34.11667	281.7
34.13333	281.5
34.15000	281.9
34.16667	281.9
34.18333	281.9
34.20000	281.7
34.21667	281.3
34.23333	281.0
34.25000	280.8
34.26667	281.1
34.28333	281.5
34.30000	281.4
34.31667	281.7
34.33333	281.7
34.35000	282.2
34.36667	281.8
34.38333	282.2
34.40000	282.2
34.41667	282.4
34.43333	280.9
34.45000	281.1
34.46667	281.1
34.48333	281.3
34.50000	281.3
34.51667	281.5
34.53333	281.5
34.55000	281.7
34.56667	281.8
34.58333	282.0
34.60000	282.2
34.61667	281.9
34.63333	281.5
34.65000	281.0
34.66667	281.3
34.68333	281.3
34.70000	281.5
34.71667	281.9
34.73333	281.5
34.75000	281.9
34.76667	282.0
34.78333	282.4
34.80000	282.4
34.81667	282.6
34.83333	282.6
34.85000	280.9
34.86667	280.9
34.88333	281.3
34.90000	281.4
34.91667	281.3
34.93333	281.5
34.95000	281.8
34.96667	282.0
34.98333	281.9
35.00000	281.9
35.01667	282.3
35.03333	282.2
35.05000	281.5
35.06667	281.0
35.08333	281.4
35.10000	281.1
35.11667	281.4
35.13333	281.8
35.15000	281.7
35.16667	281.9
35.18333	282.2
35.20000	282.6
35.21667	282.0
35.23333	282.4
35.25000	282.3
35.26667	281.8
35.28333	281.0
35.30000	281.1
35.31667	281.3
35.33333	281.1
35.35000	281.5
35.36667	281.7
35.38333	281.8
35.40000	281.9
35.41667	282.0
35.43333	282.3
35.45000	282.4
35.46667	281.8
35.48333	281.1
35.50000	281.1
35.51667	281.5
35.53333	281.4
35.55000	281.7
35.56667	282.0
35.58333	281.8
35.60000	282.2
35.61667	282.4
35.63333	282.6
35.65000	282.4
35.66667	282.0
35.68333	281.3
35.70000	281.0
35.71667	281.1
35.73333	281.4
35.75000	281.7
35.76667	281.7
35.78333	281.5
35.80000	281.9
35.81667	282.0
35.83333	281.9
35.85000	282.0
35.86667	281.9
35.88333	281.0
35.90000	280.8
35.91667	280.9
35.93333	281.1
35.95000	280.9
35.96667	281.1
35.98333	281.5
36.00000	281.5
36.01667	281.7
36.03333	281.8
36.05000	282.2
36.06667	282.0
36.08333	281.4
36.10000	280.6
36.11667	280.8
36.13333	280.6
36.15000	280.8
36.16667	280.9
36.18333	281.4
36.20000	281.1
36.21667	281.3
36.23333	281.5
36.25000	281.5
36.26667	281.7
36.28333	281.4
36.30000	280.8
36.31667	280.2
36.33333	280.4
36.35000	280.9
36.36667	281.1
36.38333	281.0
36.40000	281.4
36.41667	281.4
36.43333	281.4
36.45000	281.5
36.46667	281.8
36.48333	281.7
36.50000	280.4
36.51667	280.4
36.53333	280.6
36.55000	280.5
36.56667	280.6
36.58333	280.8
36.60000	281.1
36.61667	281.1
36.63333	281.3
36.65000	281.4
36.66667	281.8
36.68333	281.3
36.70000	280.2
36.71667	280.4
36.73333	280.6
36.75000	280.6
36.76667	281.0
36.78333	281.1
36.80000	280.9
36.81667	281.0
36.83333	281.4
36.85000	281.7
36.86667	281.5
36.88333	281.7
36.90000	280.8
36.91667	280.4
36.93333	280.2
36.95000	280.4
36.96667	280.8
36.98333	280.6
37.00000	280.9
37.01667	281.0
37.03333	281.3
37.05000	281.1
37.06667	281.3
37.08333	281.5
37.10000	280.6
37.11667	280.1
37.13333	280.5
37.15000	280.6
37.16667	280.9
37.18333	280.6
37.20000	281.1
37.21667	281.1
37.23333	281.3
37.25000	281.3
37.26667	281.5
37.28333	281.8
37.30000	280.6
37.31667	280.0
37.33333	280.2
37.35000	280.2
37.36667	280.4
37.38333	280.8
37.40000	280.9
37.41667	280.5
37.43333	280.8
37.45000	281.1
37.46667	281.3
37.48333	281.3
37.50000	280.4
37.51667	280.2
37.53333	280.4
37.55000	280.2
37.56667	280.5
37.58333	280.8
37.60000	280.8
37.61667	280.9
37.63333	281.0
37.65000	281.5
37.66667	281.0
37.68333	281.3
37.70000	280.6
37.71667	279.8
37.73333	279.8
37.75000	280.1
37.76667	280.4
37.78333	280.1
37.80000	280.4
37.81667	280.8
37.83333	280.8
37.85000	280.9
37.86667	280.9
37.88333	281.1
37.90000	280.8
37.91667	279.7
37.93333	279.8
37.95000	280.4
37.96667	280.5
37.98333	280.4
38.00000	280.5
38.01667	280.9
38.03333	280.6
38.05000	281.1
38.06667	281.1
38.08333	281.4
38.10000	279.8
38.11667	279.7
38.13333	280.0
38.15000	279.7
38.16667	279.7
38.18333	280.2
38.20000	280.2
38.21667	280.4
38.23333	280.6
38.25000	280.8
38.26667	281.0
38.28333	281.1
38.30000	280.0
38.31667	279.7
38.33333	280.0
38.35000	280.0
38.36667	280.2
38.38333	280.4
38.40000	280.4
38.41667	280.5
38.43333	280.9
38.45000	281.0
38.46667	280.9
38.48333	281.0
38.50000	280.2
38.51667	279.8
38.53333	279.7
38.55000	279.8
38.56667	280.1
38.58333	280.2
38.60000	280.2
38.61667	280.6
38.63333	280.9
38.65000	280.6
38.66667	280.6
38.68333	280.2
38.70000	279.8
38.71667	279.7
38.73333	279.8
38.75000	280.1
38.76667	280.2
38.78333	280.2
38.80000	280.5
38.81667	280.9
38.83333	280.8
38.85000	280.9
38.86667	281.0
38.88333	280.4
38.90000	279.6
38.91667	279.6
38.93333	280.0
38.95000	280.1
38.96667	280.1
38.98333	280.2
39.00000	280.5
39.01667	280.6
39.03333	280.5
39.05000	280.9
39.06667	280.9
39.08333	279.4
39.10000	279.7
39.11667	279.8
39.13333	280.1
39.15000	280.1
39.16667	280.1
39.18333	280.5
39.20000	280.8
39.21667	280.6
39.23333	280.9
39.25000	281.1
39.26667	280.9
39.28333	279.7
39.30000	279.4
39.31667	280.0
39.33333	279.8
39.35000	280.1
39.36667	280.2
39.38333	280.4
39.40000	280.5
39.41667	280.6
39.43333	280.8
39.45000	280.5
39.46667	279.8
39.48333	279.6
39.50000	280.0
39.51667	280.1
39.53333	279.8
39.55000	280.2
39.56667	280.6
39.58333	280.5
39.60000	280.6
39.61667	280.8
39.63333	281.1
39.65000	280.2
39.66667	279.6
39.68333	279.7
39.70000	279.7
39.71667	279.7
39.73333	280.0
39.75000	280.4
39.76667	280.1
39.78333	280.4
39.80000	280.6
39.81667	280.8
39.83333	280.6
39.85000	280.2
39.86667	279.7
39.88333	280.0
39.90000	279.8
39.91667	280.0
39.93333	280.4
39.95000	280.4
39.96667	280.4
39.98333	280.6
40.00000	281.1
40.01667	281.0
40.03333	280.5
40.05000	279.3
40.06667	279.6
40.08333	279.6
40.10000	279.8
40.11667	280.0
40.13333	280.2
40.15000	280.0
40.16667	280.2
40.18333	280.6
40.20000	280.8
40.21667	280.6
40.23333	279.7
40.25000	279.7
40.26667	279.6
40.28333	279.6
40.30000	279.8
40.31667	280.2
40.33333	280.2
40.35000	280.5
40.36667	280.8
40.38333	280.9
40.40000	280.8
40.41667	280.6
40.43333	279.4
40.45000	279.4
40.46667	279.7
40.48333	279.8
40.50000	280.2
40.51667	280.1
40.53333	280.1
40.55000	280.6
40.56667	280.8
40.58333	280.5
40.60000	280.4
40.61667	279.6
40.63333	279.8
40.65000	279.6
40.66667	280.0
40.68333	280.2
40.70000	280.1
40.71667	280.4
40.73333	280.6
40.75000	280.9
40.76667	280.8
40.78333	280.8
40.80000	280.0
40.81667	279.6
40.83333	279.4
40.85000	279.6
40.86667	280.0
40.88333	280.1
40.90000	280.1
40.91667	280.0
40.93333	280.4
40.95000	280.6
40.96667	280.5
40.98333	280.2
41.00000	279.6
41.01667	279.7
41.03333	279.4
41.05000	279.8
41.06667	280.0
41.08333	280.0
41.10000	280.4
41.11667	280.5
41.13333	280.6
41.15000	280.5
41.16667	280.6
41.18333	280.2
41.20000	279.6
41.21667	279.3
41.23333	279.7
41.25000	279.7
41.26667	280.1
41.28333	279.8
41.30000	280.2
41.31667	280.5
41.33333	280.5
41.35000	280.2
41.36667	279.7
41.38333	279.4
41.40000	279.4
41.41667	279.4
41.43333	279.6
41.45000	279.8
41.46667	279.8
41.48333	280.0
41.50000	280.5
41.51667	280.6
41.53333	280.4
41.55000	279.4
41.56667	279.3
41.58333	279.1
41.60000	279.4
41.61667	279.6
41.63333	279.8
41.65000	279.7
41.66667	279.8
41.68333	280.1
41.70000	280.5
41.71667	280.1
41.73333	279.6
41.75000	279.2
41.76667	279.2
41.78333	279.2
41.80000	279.4
41.81667	279.8
41.83333	280.0
41.85000	280.0
41.86667	280.2
41.88333	280.4
41.90000	280.5
41.91667	280.0
41.93333	278.9
41.95000	279.2
41.96667	279.1
41.98333	279.3
42.00000	279.6
42.01667	279.7
42.03333	279.6
42.05000	279.8
42.06667	280.1
42.08333	280.2
42.10000	279.6
42.11667	278.9
42.13333	279.1
42.15000	279.1
42.16667	279.2
42.18333	279.3
42.20000	279.8
42.21667	279.7
42.23333	280.1
42.25000	280.2
42.26667	280.5
42.28333	279.8
42.30000	278.8
42.31667	278.9
42.33333	279.2
42.35000	279.3
42.36667	279.3
42.38333	279.6
42.40000	279.8
42.41667	279.6
42.43333	279.7
42.45000	280.0
42.46667	280.4
42.48333	279.3
42.50000	279.1
42.51667	279.3
42.53333	279.2
42.55000	279.3
42.56667	279.6
42.58333	279.8
42.60000	280.1
42.61667	280.2
42.63333	280.5
42.65000	280.1
42.66667	278.7
42.68333	278.8
42.70000	279.2
42.71667	279.1
42.73333	279.2
42.75000	279.6
42.76667	279.7
42.78333	279.7
42.80000	279.8
42.81667	279.8
42.83333	280.0
42.85000	278.8
42.86667	279.1
42.88333	279.2
42.90000	279.3
42.91667	279.3
42.93333	279.6
42.95000	279.8
42.96667	280.1
42.98333	280.1
43.00000	280.2
43.01667	280.2
43.03333	278.9
43.05000	278.9
43.06667	279.2
43.08333	279.3
43.10000	279.2
43.11667	279.4
43.13333	279.6
43.15000	280.1
43.16667	280.0
43.18333	279.8
43.20000	279.3
43.21667	278.8
43.23333	279.1
43.25000	278.9
43.26667	279.2
43.28333	279.6
43.30000	279.4
43.31667	279.6
43.33333	279.8
43.35000	280.2
43.36667	280.1
43.38333	279.7
43.40000	278.9
43.41667	279.1
43.43333	278.8
43.45000	279.2
43.46667	279.6
43.48333	279.3
43.50000	279.6
43.51667	280.0
43.53333	280.1
43.55000	279.8
43.56667	278.8
43.58333	278.8
43.60000	279.1
43.61667	279.2
43.63333	279.3
43.65000	279.7
43.66667	279.6
43.68333	279.6
43.70000	280.0
43.71667	280.2
43.73333	280.4
43.75000	278.8
43.76667	278.7
43.78333	278.9
43.80000	278.8
43.81667	278.9
43.83333	279.3
43.85000	279.6
43.86667	279.6
43.88333	279.6
43.90000	280.1
43.91667	280.1
43.93333	278.5
43.95000	278.8
43.96667	278.9
43.98333	279.3
44.00000	279.3
44.01667	279.6
44.03333	279.7
44.05000	280.1
44.06667	279.8
44.08333	280.1
44.10000	279.6
44.11667	278.9
44.13333	278.8
44.15000	279.1
44.16667	279.1
44.18333	279.2
44.20000	279.2
44.21667	279.6
44.23333	279.6
44.25000	279.8
44.26667	280.0
44.28333	279.2
44.30000	278.9
44.31667	278.8
44.33333	278.9
44.35000	279.4
44.36667	279.4
44.38333	279.4
44.40000	279.7
44.41667	280.0
44.43333	280.4
44.45000	279.8
44.46667	278.7
44.48333	278.8
44.50000	278.9
44.51667	278.8
44.53333	279.2
44.55000	279.6
44.56667	279.6
44.58333	279.4
44.60000	279.7
44.61667	280.0
44.63333	279.6
44.65000	278.5
44.66667	278.9
44.68333	279.1
44.70000	278.9
44.71667	279.2
44.73333	279.3
44.75000	279.8
44.76667	279.7
44.78333	279.8
44.80000	279.8
44.81667	279.7
44.83333	278.3
44.85000	278.4
44.86667	278.7
44.88333	278.9
44.90000	278.8
44.91667	279.3
44.93333	279.3
44.95000	279.2
44.96667	279.3
44.98333	279.6
45.00000	278.4
45.01667	278.5
45.03333	278.5
45.05000	278.8
45.06667	279.2
45.08333	278.8
45.10000	279.2
45.11667	279.3
45.13333	279.8
45.15000	279.6
45.16667	279.4
45.18333	278.8
45.20000	278.5
45.21667	278.3
45.23333	278.5
45.25000	278.7
45.26667	278.9
45.28333	278.9
45.30000	279.2
45.31667	279.3
45.33333	279.6
45.35000	278.1
45.36667	278.1
45.38333	278.5
45.40000	278.7
45.41667	278.8
45.43333	278.9
45.45000	279.3
45.46667	279.2
45.48333	279.3
45.50000	279.6
45.51667	279.1
45.53333	278.0
45.55000	278.3
45.56667	278.5
45.58333	278.8
45.60000	278.7
45.61667	278.8
45.63333	279.1
45.65000	279.3
45.66667	279.3
45.68333	279.4
45.70000	278.3
45.71667	278.1
45.73333	278.4
45.75000	278.5
45.76667	278.8
45.78333	279.1
45.80000	279.1
45.81667	279.2
45.83333	279.7
45.85000	279.4
45.86667	278.5
45.88333	278.3
45.90000	278.4
45.91667	278.5
45.93333	278.5
45.95000	278.8
45.96667	279.1
45.98333	278.8
46.00000	279.1
46.01667	279.3
46.03333	279.4
46.05000	278.1
46.06667	278.3
46.08333	278.5
46.10000	278.9
46.11667	278.7
46.13333	278.8
46.15000	279.2
46.16667	279.3
46.18333	279.3
46.20000	279.7
46.21667	279.3
46.23333	278.4
46.25000	278.1
46.26667	278.4
46.28333	278.7
46.30000	278.7
46.31667	278.9
46.33333	279.2
46.35000	279.4
46.36667	279.7
46.38333	279.1
46.40000	278.4
46.41667	278.4
46.43333	278.4
46.45000	278.7
46.46667	278.9
46.48333	279.2
46.50000	279.1
46.51667	279.4
46.53333	279.6
46.55000	279.8
46.56667	278.8
46.58333	278.3
46.60000	278.4
46.61667	278.7
46.63333	278.4
46.65000	278.8
46.66667	279.2
46.68333	279.4
46.70000	279.3
46.71667	279.4
46.73333	278.9
46.75000	278.5
46.76667	278.3
46.78333	278.7
46.80000	278.8
46.81667	279.1
46.83333	279.1
46.85000	279.2
46.86667	279.6
46.88333	279.8
46.90000	279.6
46.91667	278.3
46.93333	278.4
46.95000	278.3
46.96667	278.5
46.98333	278.8
47.00000	279.1
47.01667	279.1
47.03333	279.2
47.05000	279.3
47.06667	279.4
47.08333	278.3
47.10000	278.3
47.11667	278.5
47.13333	278.7
47.15000	278.7
47.16667	278.7
47.18333	279.2
47.20000	279.3
47.21667	279.4
47.23333	279.4
47.25000	278.5
47.26667	278.3
47.28333	278.1
47.30000	278.3
47.31667	278.5
47.33333	278.9
47.35000	278.8
47.36667	278.9
47.38333	279.1
47.40000	279.4
47.41667	278.0
47.43333	278.0
47.45000	278.4
47.46667	278.3
47.48333	278.5
47.50000	278.9
47.51667	279.2
47.53333	279.3
47.55000	279.1
47.56667	279.4
47.58333	279.2
47.60000	278.0
47.61667	278.1
47.63333	278.1
47.65000	278.7
47.66667	278.5
47.68333	278.7
47.70000	279.1
47.71667	279.2
47.73333	278.9
47.75000	278.8
47.76667	278.0
47.78333	278.3
47.80000	278.1
47.81667	278.4
47.83333	278.5
47.85000	278.8
47.86667	278.8
47.88333	279.1
47.90000	279.3
47.91667	279.1
47.93333	277.9
47.95000	277.6
47.96667	277.9
47.98333	278.3
48.00000	278.3
48.01667	278.5
48.03333	278.5
48.05000	278.9
48.06667	278.7
48.08333	278.9
48.10000	277.9
48.11667	277.8
48.13333	278.0
48.15000	278.1
48.16667	278.4
48.18333	278.7
48.20000	278.7
48.21667	278.9
48.23333	279.1
48.25000	279.1
48.26667	278.4
48.28333	277.8
48.30000	278.0
48.31667	278.1
48.33333	277.8
48.35000	278.3
48.36667	278.5
48.38333	278.5
48.40000	278.7
48.41667	278.9
48.43333	278.1
48.45000	277.5
48.46667	277.8
48.48333	278.0
48.50000	278.3
48.51667	278.4
48.53333	278.7
48.55000	278.9
48.56667	279.1
48.58333	278.9
48.60000	278.0
48.61667	277.8
48.63333	277.9
48.65000	277.9
48.66667	278.0
48.68333	278.3
48.70000	278.7
48.71667	278.5
48.73333	278.7
48.75000	278.9
48.76667	278.4
48.78333	277.5
48.80000	277.6
48.81667	277.9
48.83333	278.3
48.85000	278.3
48.86667	278.3
48.88333	278.8
48.90000	278.9
48.91667	278.9
48.93333	278.0
48.95000	277.6
48.96667	277.9
48.98333	277.6
49.00000	277.9
49.01667	278.1
49.03333	278.4
49.05000	278.4
49.06667	278.5
49.08333	278.8
49.10000	278.5
49.11667	277.4
49.13333	277.5
49.15000	277.9
49.16667	278.0
49.18333	278.0
49.20000	278.4
49.21667	278.7
49.23333	278.9
49.25000	278.5
49.26667	278.3
49.28333	277.4
49.30000	277.8
49.31667	277.8
49.33333	277.9
49.35000	278.1
49.36667	278.3
49.38333	278.0
49.40000	278.4
49.41667	278.5
49.43333	277.5
49.45000	277.5
49.46667	277.6
49.48333	278.0
49.50000	277.9
49.51667	278.1
49.53333	278.4
49.55000	278.8
49.56667	278.5
49.58333	278.8
49.60000	277.4
49.61667	277.6
49.63333	277.2
49.65000	277.5
49.66667	277.6
49.68333	278.0
49.70000	277.9
49.71667	278.3
49.73333	278.4
49.75000	278.3
49.76667	277.1
49.78333	277.2
49.80000	277.6
49.81667	277.6
49.83333	277.9
49.85000	278.0
49.86667	278.3
49.88333	278.5
49.90000	278.4
49.91667	278.5
49.93333	277.2
49.95000	277.5
49.96667	277.4
49.98333	277.5
50.00000	277.8
50.01667	278.1
50.03333	277.9
50.05000	278.1
50.06667	278.3
50.08333	278.4
50.10000	277.0
50.11667	277.2
50.13333	277.4
50.15000	277.6
50.16667	277.5
50.18333	277.8
50.20000	278.1
50.21667	278.5
50.23333	278.3
50.25000	278.3
50.26667	277.1
50.28333	277.2
50.30000	277.0
50.31667	277.5
50.33333	277.9
50.35000	278.0
50.36667	277.9
50.38333	278.0
50.40000	278.5
50.41667	276.7
50.43333	277.1
50.45000	277.2
50.46667	277.6
50.48333	277.8
50.50000	277.8
50.51667	278.1
50.53333	278.3
50.55000	278.4
50.56667	277.8
50.58333	277.0
50.60000	277.1
50.61667	277.1
50.63333	277.1
50.65000	277.4
50.66667	277.8
50.68333	277.9
50.70000	277.6
50.71667	278.1
50.73333	277.9
50.75000	277.1
50.76667	277.0
50.78333	277.2
50.80000	277.2
50.81667	277.6
50.83333	277.6
